group,workload,sla,ttft_s,tpot_s,variant,selected_shift,evaluator_best_set,reference_best_set,selected_reference_rank,reference_regret,normalized_reference_quality,winner_agrees,abstention,spearman,reference_top_gap,evaluator_scores,reference_scores,best_set_overlap,incomplete_reference,mismatch_type,reference_best_capacity,selected_partition_reference_capacity,evaluator_recommended_intensity,partition_selection_loss,operating_point_loss,allocation_component,exact_reference_safe,safe_usable_load,safe_operating_point_loss,recommendation_violations,reference_nonmonotone,evaluator_nonmonotone,reference_no_safe_candidates,evaluator_no_safe_candidates,unresolved
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT5.2_TPOT10,5.2,10.0,Raw-Full,2,[2],[0],4,2.7970713581,0.7879904225485477,False,False,0.22360679774997896,1.3542156285999987,"{""-2"":3.0907687477,""-1"":3.8382953147,""0"":3.8382953147,""1"":3.8382953147,""2"":4.096}","{""-2"":9.5332340431,""-1"":11.0940614405,""0"":13.1931367994,""1"":11.8389211708,""2"":10.3960654413}",[],False,strict best-set mismatch,13.1931367994,10.3960654413,4.096,0.21200957745145232,0.6895355469833164,0.4775259695318641,True,4.096,0.6895355469833164,"{""safe"":true,""max_ttft_s"":4.464898054374372,""max_native_ttft_s"":7.3471492738887685,""max_tpot_s"":4.4526222058615605,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":9.501334500033408,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT5.2_TPOT10,5.2,10.0,Raw-Remaining,0,"[0,1,2]",[0],1,0.0,1.0,True,False,0.5773502691896257,1.3542156285999987,"{""-2"":7.512097122,""-1"":7.512097122,""0"":7.8446860755,""1"":7.8446860755,""2"":7.8446860755}","{""-2"":9.5332340431,""-1"":11.0940614405,""0"":13.1931367994,""1"":11.8389211708,""2"":10.3960654413}",[0],False,agreement,13.1931367994,13.1931367994,7.8446860755,0.0,0.40539644250056117,0.40539644250056117,True,7.8446860755,0.40539644250056117,"{""safe"":true,""max_ttft_s"":4.52864205437441,""max_native_ttft_s"":6.469475400743167,""max_tpot_s"":3.456047036535164,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.218062900006771,""violation_type"":null}",False,False,[],[],True
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT5.2_TPOT10,5.2,10.0,Legacy-Full,2,[2],[0],4,2.7970713581,0.7879904225485477,False,False,0.22360679774997896,1.3542156285999987,"{""-2"":3.0907687477,""-1"":3.756048561,""0"":3.756048561,""1"":3.756048561,""2"":4.096}","{""-2"":9.5332340431,""-1"":11.0940614405,""0"":13.1931367994,""1"":11.8389211708,""2"":10.3960654413}",[],False,strict best-set mismatch,13.1931367994,10.3960654413,4.096,0.21200957745145232,0.6895355469833164,0.4775259695318641,True,4.096,0.6895355469833164,"{""safe"":true,""max_ttft_s"":4.464898054374372,""max_native_ttft_s"":7.3471492738887685,""max_tpot_s"":4.4526222058615605,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":9.501334500033408,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT5.2_TPOT10,5.2,10.0,Legacy-Remaining,0,"[0,1,2]",[0],1,0.0,1.0,True,False,0.5773502691896257,1.3542156285999987,"{""-2"":7.512097122,""-1"":7.512097122,""0"":7.8446860755,""1"":7.8446860755,""2"":7.8446860755}","{""-2"":9.5332340431,""-1"":11.0940614405,""0"":13.1931367994,""1"":11.8389211708,""2"":10.3960654413}",[0],False,agreement,13.1931367994,13.1931367994,7.8446860755,0.0,0.40539644250056117,0.40539644250056117,True,7.8446860755,0.40539644250056117,"{""safe"":true,""max_ttft_s"":4.52864205437441,""max_native_ttft_s"":6.469475400743167,""max_tpot_s"":3.456047036535164,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.218062900006771,""violation_type"":null}",False,False,[],[],True
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT1.2,4.68,1.2,Raw-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00021288359999999985,"{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}","{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}",[-2],False,agreement,0.0099348625,0.0099348625,0.0099348625,0.0,0.0,0.0,True,0.0099348625,0.0,"{""safe"":true,""max_ttft_s"":4.592386054369745,""max_native_ttft_s"":4.803736798372374,""max_tpot_s"":0.2163507440037381,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":13.09224050003104,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT1.2,4.68,1.2,Raw-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00021288359999999985,"{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}","{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}",[-2],False,agreement,0.0099348625,0.0099348625,0.0099348625,0.0,0.0,0.0,True,0.0099348625,0.0,"{""safe"":true,""max_ttft_s"":4.592386054369745,""max_native_ttft_s"":4.803736798372374,""max_tpot_s"":0.2163507440037381,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":13.09224050003104,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT1.2,4.68,1.2,Legacy-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00021288359999999985,"{""-2"":0.0097219789,""-1"":0.0095136569,""0"":0.0093097989,""1"":0.0091103091,""2"":0.0087240619}","{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}",[-2],False,agreement,0.0099348625,0.0099348625,0.0097219789,0.0,0.02142793621955008,0.021427936219550078,True,0.0097219789,0.02142793621955008,"{""safe"":true,""max_ttft_s"":4.592386054369745,""max_native_ttft_s"":4.803736798372374,""max_tpot_s"":0.2163507440037381,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.341628999973182,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT1.2,4.68,1.2,Legacy-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00021288359999999985,"{""-2"":0.0097219789,""-1"":0.0095136569,""0"":0.0093097989,""1"":0.0091103091,""2"":0.0087240619}","{""-2"":0.0099348625,""-1"":0.0097219789,""0"":0.0095136569,""1"":0.0093097989,""2"":0.008915094}",[-2],False,agreement,0.0099348625,0.0099348625,0.0097219789,0.0,0.02142793621955008,0.021427936219550078,True,0.0097219789,0.02142793621955008,"{""safe"":true,""max_ttft_s"":4.592386054369745,""max_native_ttft_s"":4.803736798372374,""max_tpot_s"":0.2163507440037381,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.341628999973182,""violation_type"":null}",False,False,[],[],False
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT10,4.68,10.0,Raw-Full,2,[2],[0],3,1.6885479676,0.8228777390793061,False,False,0.3441236008058426,0.9785432175000004,"{""-2"":3.0907687477,""-1"":3.8382953147,""0"":3.8382953147,""1"":3.8382953147,""2"":4.096}","{""-2"":7.1936088489,""-1"":7.8446860755,""0"":9.5332340431,""1"":8.5546908256,""2"":7.8446860755}",[],False,strict best-set mismatch,9.5332340431,7.8446860755,4.096,0.17712226092069394,0.570345175469114,0.39322291454842,True,4.096,0.570345175469114,"{""safe"":true,""max_ttft_s"":4.464898054374372,""max_native_ttft_s"":7.3471492738887685,""max_tpot_s"":4.4526222058615605,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":9.501334500033408,""violation_type"":null}",False,False,[],[],True
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT10,4.68,10.0,Raw-Remaining,0,"[0,1,2]",[0],1,0.0,1.0,True,False,0.7404360971988654,0.9785432175000004,"{""-2"":7.512097122,""-1"":7.512097122,""0"":7.8446860755,""1"":7.8446860755,""2"":7.8446860755}","{""-2"":7.1936088489,""-1"":7.8446860755,""0"":9.5332340431,""1"":8.5546908256,""2"":7.8446860755}",[0],False,agreement,9.5332340431,9.5332340431,7.8446860755,0.0,0.17712226092069394,0.1771222609206939,True,7.8446860755,0.17712226092069394,"{""safe"":true,""max_ttft_s"":4.52864205437441,""max_native_ttft_s"":6.469475400743167,""max_tpot_s"":3.456047036535164,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.218062900006771,""violation_type"":null}",False,False,[],[],True
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT10,4.68,10.0,Legacy-Full,2,[2],[0],3,1.6885479676,0.8228777390793061,False,False,0.3441236008058426,0.9785432175000004,"{""-2"":3.0907687477,""-1"":3.756048561,""0"":3.756048561,""1"":3.756048561,""2"":4.096}","{""-2"":7.1936088489,""-1"":7.8446860755,""0"":9.5332340431,""1"":8.5546908256,""2"":7.8446860755}",[],False,strict best-set mismatch,9.5332340431,7.8446860755,4.096,0.17712226092069394,0.570345175469114,0.39322291454842,True,4.096,0.570345175469114,"{""safe"":true,""max_ttft_s"":4.464898054374372,""max_native_ttft_s"":7.3471492738887685,""max_tpot_s"":4.4526222058615605,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":9.501334500033408,""violation_type"":null}",False,False,[],[],True
h101-o60-d30-heterogeneous-fast,h101-o60-d30,TTFT4.68_TPOT10,4.68,10.0,Legacy-Remaining,0,"[0,1,2]",[0],1,0.0,1.0,True,False,0.7404360971988654,0.9785432175000004,"{""-2"":7.512097122,""-1"":7.512097122,""0"":7.8446860755,""1"":7.8446860755,""2"":7.8446860755}","{""-2"":7.1936088489,""-1"":7.8446860755,""0"":9.5332340431,""1"":8.5546908256,""2"":7.8446860755}",[0],False,agreement,9.5332340431,9.5332340431,7.8446860755,0.0,0.17712226092069394,0.1771222609206939,True,7.8446860755,0.17712226092069394,"{""safe"":true,""max_ttft_s"":4.52864205437441,""max_native_ttft_s"":6.469475400743167,""max_tpot_s"":3.456047036535164,""violating_requests"":0,""request_count"":16,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":15.218062900006771,""violation_type"":null}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00017901310000000004,"{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}","{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}",[-2],False,agreement,0.0083541903,0.0083541903,0.0083541903,0.0,0.0,0.0,True,0.0083541903,0.0,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":47.18106760003138,""violation_type"":null}",False,False,[],[],False
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00017901310000000004,"{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}","{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}",[-2],False,agreement,0.0083541903,0.0083541903,0.0083541903,0.0,0.0,0.0,True,0.0083541903,0.0,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":47.18106760003138,""violation_type"":null}",False,False,[],[],False
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.3,5.2,0.3,Legacy-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00017901310000000004,"{""-2"":0.0081751772,""-1"":0.008,""0"":0.0078285765,""1"":0.0074966705,""2"":0.0073360323}","{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}",[-2],False,agreement,0.0083541903,0.0083541903,0.0081751772,0.0,0.02142794137691595,0.02142794137691597,True,0.0081751772,0.02142794137691595,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":42.301004000008106,""violation_type"":null}",False,False,[],[],False
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.3,5.2,0.3,Legacy-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.00017901310000000004,"{""-2"":0.0081751772,""-1"":0.008,""0"":0.0078285765,""1"":0.0074966705,""2"":0.0073360323}","{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}",[-2],False,agreement,0.0083541903,0.0083541903,0.0081751772,0.0,0.02142794137691595,0.02142794137691597,True,0.0081751772,0.02142794137691595,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":42.301004000008106,""violation_type"":null}",False,False,[],[],False
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.6,5.2,0.6,Raw-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.0002321512999999987,"{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0097219789}",[-2],False,agreement,0.0108340444,0.0108340444,0.0083541903,0.0,0.22889458529448148,0.2288945852944815,True,0.0083541903,0.22889458529448148,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":47.18106760003138,""violation_type"":null}",True,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.6,5.2,0.6,Raw-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.0002321512999999987,"{""-2"":0.0083541903,""-1"":0.0081751772,""0"":0.008,""1"":0.0076608262,""2"":0.0074966705}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0097219789}",[-2],False,agreement,0.0108340444,0.0108340444,0.0083541903,0.0,0.22889458529448148,0.2288945852944815,True,0.0083541903,0.22889458529448148,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":47.18106760003138,""violation_type"":null}",True,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.6,5.2,0.6,Legacy-Full,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.0002321512999999987,"{""-2"":0.0081751772,""-1"":0.008,""0"":0.0078285765,""1"":0.0074966705,""2"":0.0073360323}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0097219789}",[-2],False,agreement,0.0108340444,0.0108340444,0.0081751772,0.0,0.24541778691621385,0.24541778691621385,True,0.0081751772,0.24541778691621385,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":42.301004000008106,""violation_type"":null}",True,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT0.6,5.2,0.6,Legacy-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,1.0,0.0002321512999999987,"{""-2"":0.0081751772,""-1"":0.008,""0"":0.0078285765,""1"":0.0074966705,""2"":0.0073360323}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0097219789}",[-2],False,agreement,0.0108340444,0.0108340444,0.0081751772,0.0,0.24541778691621385,0.24541778691621385,True,0.0081751772,0.24541778691621385,"{""safe"":true,""max_ttft_s"":4.937711073248356,""max_native_ttft_s"":5.149337102068675,""max_tpot_s"":0.21662602882031934,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":42.301004000008106,""violation_type"":null}",True,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT1.2,5.2,1.2,Raw-Full,-1,"[-2,-1]",[-2],2,0.0002321512999999987,0.9785720556951014,False,False,0.9733285267845753,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0108340444,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,tie-break mismatch,0.0108340444,0.0106018931,0.0108340444,0.021427944304898583,0.0,-0.02142794430489861,False,0.0,1.0,"{""safe"":false,""max_ttft_s"":4.907119073229187,""max_native_ttft_s"":5.1251451020479,""max_tpot_s"":4.748432323546585,""violating_requests"":3,""request_count"":54,""violating_request_fraction"":0.05555555555555555,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":3.548432323546585,""max_normalized_excess"":2.957026936288821,""drained"":true,""runtime_s"":43.584035599953495,""violation_type"":""TPOT only""}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT1.2,5.2,1.2,Raw-Remaining,-1,"[-2,-1]",[-2],2,0.0002321512999999987,0.9785720556951014,False,False,0.9733285267845753,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0108340444,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,tie-break mismatch,0.0108340444,0.0106018931,0.0108340444,0.021427944304898583,0.0,-0.02142794430489861,False,0.0,1.0,"{""safe"":false,""max_ttft_s"":4.907119073229187,""max_native_ttft_s"":5.1251451020479,""max_tpot_s"":4.748432323546585,""violating_requests"":3,""request_count"":54,""violating_request_fraction"":0.05555555555555555,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":3.548432323546585,""max_normalized_excess"":2.957026936288821,""drained"":true,""runtime_s"":43.584035599953495,""violation_type"":""TPOT only""}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Full,-2,[-2],[-2],1,0.0,1.0,True,False,0.9210526315789473,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0103747164,""0"":0.0099348625,""1"":0.0099348625,""2"":0.0097219789}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,agreement,0.0108340444,0.0108340444,0.0108340444,0.0,0.0,0.0,True,0.0108340444,0.0,"{""safe"":true,""max_ttft_s"":4.937711073228347,""max_native_ttft_s"":5.1493371020486665,""max_tpot_s"":0.47989437538456514,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":43.65511419996619,""violation_type"":null}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT1.2,5.2,1.2,Legacy-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,0.9210526315789473,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0103747164,""0"":0.0099348625,""1"":0.0099348625,""2"":0.0097219789}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,agreement,0.0108340444,0.0108340444,0.0108340444,0.0,0.0,0.0,True,0.0108340444,0.0,"{""safe"":true,""max_ttft_s"":4.937711073228347,""max_native_ttft_s"":5.1493371020486665,""max_tpot_s"":0.47989437538456514,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":43.65511419996619,""violation_type"":null}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT2.4,5.2,2.4,Raw-Full,-1,"[-2,-1]",[-2],2,0.0002321512999999987,0.9785720556951014,False,False,0.9733285267845753,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0108340444,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,tie-break mismatch,0.0108340444,0.0106018931,0.0108340444,0.021427944304898583,0.0,-0.02142794430489861,False,0.0,1.0,"{""safe"":false,""max_ttft_s"":4.907119073229187,""max_native_ttft_s"":5.1251451020479,""max_tpot_s"":4.748432323546585,""violating_requests"":3,""request_count"":54,""violating_request_fraction"":0.05555555555555555,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":2.3484323235465854,""max_normalized_excess"":0.9785134681444105,""drained"":true,""runtime_s"":43.584035599953495,""violation_type"":""TPOT only""}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT2.4,5.2,2.4,Raw-Remaining,-1,"[-2,-1]",[-2],2,0.0002321512999999987,0.9785720556951014,False,False,0.9733285267845753,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0108340444,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,tie-break mismatch,0.0108340444,0.0106018931,0.0108340444,0.021427944304898583,0.0,-0.02142794430489861,False,0.0,1.0,"{""safe"":false,""max_ttft_s"":4.907119073229187,""max_native_ttft_s"":5.1251451020479,""max_tpot_s"":4.748432323546585,""violating_requests"":3,""request_count"":54,""violating_request_fraction"":0.05555555555555555,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":2.3484323235465854,""max_normalized_excess"":0.9785134681444105,""drained"":true,""runtime_s"":43.584035599953495,""violation_type"":""TPOT only""}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT2.4,5.2,2.4,Legacy-Full,-2,[-2],[-2],1,0.0,1.0,True,False,0.9210526315789473,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0103747164,""0"":0.0099348625,""1"":0.0099348625,""2"":0.0097219789}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,agreement,0.0108340444,0.0108340444,0.0108340444,0.0,0.0,0.0,True,0.0108340444,0.0,"{""safe"":true,""max_ttft_s"":4.937711073228347,""max_native_ttft_s"":5.1493371020486665,""max_tpot_s"":0.47989437538456514,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":43.65511419996619,""violation_type"":null}",False,False,[],[],True
h102-o300-d120-heterogeneous-slow,h102-o300-d120,TTFT5.2_TPOT2.4,5.2,2.4,Legacy-Remaining,-2,[-2],[-2],1,0.0,1.0,True,False,0.9210526315789473,0.0002321512999999987,"{""-2"":0.0108340444,""-1"":0.0103747164,""0"":0.0099348625,""1"":0.0099348625,""2"":0.0097219789}","{""-2"":0.0108340444,""-1"":0.0106018931,""0"":0.0103747164,""1"":0.0099348625,""2"":0.0099348625}",[-2],False,agreement,0.0108340444,0.0108340444,0.0108340444,0.0,0.0,0.0,True,0.0108340444,0.0,"{""safe"":true,""max_ttft_s"":4.937711073228347,""max_native_ttft_s"":5.1493371020486665,""max_tpot_s"":0.47989437538456514,""violating_requests"":0,""request_count"":54,""violating_request_fraction"":0.0,""max_ttft_excess_s"":0.0,""max_tpot_excess_s"":0.0,""max_normalized_excess"":0.0,""drained"":true,""runtime_s"":43.65511419996619,""violation_type"":null}",False,False,[],[],True
