group,workload,sla,ttft_s,tpot_s,variant,shift,intensity,status,evaluator_safe,reference_safe,events,runtime_s,first_violation,reference_violating_requests,reference_violating_fraction
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,23.1704750059,ok,False,False,11,0.0015412999782711267,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":16.90432367250351,""limit"":0.3,""time_s"":2.446505355876748,""side"":""post"",""num_prefill"":9,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.032,ok,False,False,51,0.002839899971149862,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1711046555853306,""limit"":0.3,""time_s"":306.1875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.3076923076923077
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.016,ok,False,False,58,0.002520799986086786,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1711046555853306,""limit"":0.3,""time_s"":610.875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,16.384,ok,False,False,10,0.0018492999952286482,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.480563619194628,""limit"":0.3,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,16.384,ok,False,False,10,0.0013874999713152647,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.561347619194626,""limit"":0.3,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,2.8963093757,ok,False,False,5,0.0006629000417888165,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.472259483826511,""limit"":0.3,""time_s"":4.764536949018073,""side"":""post"",""num_prefill"":3,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,1.4481546879,ok,False,False,3,0.00025809998624026775,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":0.3,""time_s"":5.0803199999999995,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.7240773439,ok,False,False,3,0.00040309998439624906,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":0.3,""time_s"":5.64320379621534,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.032,ok,False,False,51,0.00327139999717474,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1749446555853305,""limit"":0.3,""time_s"":306.1875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.3076923076923077
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.0113137085,ok,False,False,214,0.007294400013051927,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.1380678658279257,""limit"":0.3,""time_s"":2432.179560110639,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.07692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.256,ok,False,False,5,0.0005605000187642872,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":0.3,""time_s"":13.21875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,2.048,ok,False,False,3,0.00035069999285042286,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":5.02688,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.064,ok,False,False,32,0.0014328999677672982,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.1986353137165011,""limit"":0.3,""time_s"":130.40625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,65.536,ok,False,False,14,0.0016212000045925379,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.940524126380797,""limit"":0.3,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.022627417,ok,False,False,54,0.0018083000322803855,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1749446555853305,""limit"":0.3,""time_s"":432.393194746886,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.256,ok,False,False,5,0.00038059998769313097,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.5071633147644548,""limit"":0.3,""time_s"":13.21875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,23.1704750059,ok,False,False,11,0.0022481000050902367,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":17.10288367250351,""limit"":0.3,""time_s"":2.446505355876748,""side"":""post"",""num_prefill"":9,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,65.536,ok,False,False,14,0.0017621999722905457,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.665516126380798,""limit"":0.3,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,1.4481546879,ok,False,False,3,0.0004293000092729926,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":5.02688,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,8.192,ok,False,False,7,0.0012135999859310687,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.06655722012411,""limit"":0.3,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.022627417,ok,False,False,54,0.003627799975220114,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1672646555853305,""limit"":0.3,""time_s"":432.393194746886,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,1.024,ok,False,False,3,0.00027810002211481333,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":0.3,""time_s"":5.053599999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,2.8963093757,ok,False,False,5,0.0007668999605812132,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.44913948382651,""limit"":0.3,""time_s"":4.747768949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.8610779292,ok,False,False,3,0.0002408000291325152,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":0.3,""time_s"":5.053599999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.256,ok,False,False,5,0.0005298999603837729,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":13.21875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,4.096,ok,False,False,6,0.00048559997230768204,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.10081522266995,""limit"":0.3,""time_s"":4.255345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.004,ok,True,True,222,0.007700200018007308,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.064,ok,False,False,31,0.0022081999923102558,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.2058353137165012,""limit"":0.3,""time_s"":130.40625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.001,ok,True,True,222,0.01004240004112944,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.0095136569,ok,True,True,222,0.0073652000282891095,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,1.024,ok,False,False,3,0.00030180002795532346,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":5.02688,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,1.2177480858,ok,False,False,3,0.00032029999420046806,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":5.02688,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,1.2177480858,ok,False,False,3,0.0003806999884545803,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.5071633147644548,""limit"":0.3,""time_s"":5.10704,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.0095136569,ok,True,True,222,0.007812900003045797,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,1.2177480858,ok,False,False,3,0.0004325999761931598,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":0.3,""time_s"":5.0803199999999995,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,2.048,ok,False,False,3,0.0004352000541985035,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":0.3,""time_s"":5.000159999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,4.096,ok,False,False,6,0.0008839999791234732,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":7.97347122266995,""limit"":0.3,""time_s"":4.255345625,""side"":""post"",""num_prefill"":4,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.064,ok,False,False,32,0.002416800009086728,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.2022353137165012,""limit"":0.3,""time_s"":130.40625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.0113137085,ok,False,False,212,0.007494100020267069,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.1504518658279257,""limit"":0.3,""time_s"":2432.179560110639,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.07692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,8.192,ok,False,False,7,0.0011334000155329704,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.021789220124111,""limit"":0.3,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,8.192,ok,False,False,7,0.0011020999518223107,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.887485220124113,""limit"":0.3,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,65.536,ok,False,False,14,0.003221200022380799,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":23.078028126380797,""limit"":0.3,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,11.585237503,ok,False,False,8,0.0006837000255472958,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.858403435757396,""limit"":0.3,""time_s"":2.8349307117501428,""side"":""post"",""num_prefill"":6,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,11.585237503,ok,False,False,8,0.000721900025382638,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.674595435757398,""limit"":0.3,""time_s"":2.8349307117501428,""side"":""post"",""num_prefill"":6,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,8.192,ok,False,False,7,0.0008446999709121883,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.93225322012411,""limit"":0.3,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,2.8963093757,ok,False,False,5,0.0007095999899320304,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.3797794838265105,""limit"":0.3,""time_s"":4.697464949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.256,ok,False,False,5,0.00032079999800771475,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":0.3,""time_s"":13.21875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,16.384,ok,False,False,10,0.0010869000107049942,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.642131619194627,""limit"":0.3,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.001,ok,True,True,222,0.011921400029677898,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,16.384,ok,False,False,10,0.0013701000134460628,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.399779619194629,""limit"":0.3,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.008,ok,True,True,222,0.009140599984675646,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.008,ok,True,True,222,0.01180100004421547,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.0095136569,ok,True,True,222,0.006873000005725771,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,32.768,ok,False,False,13,0.0025784000172279775,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.02505626055287,""limit"":0.3,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.0095136569,ok,True,True,222,0.006827400007750839,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.0095136569,ok,True,True,222,0.010066699993330985,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.004,ok,True,True,222,0.01205590000608936,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.016,ok,False,False,57,0.00259129999903962,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1826246555853306,""limit"":0.3,""time_s"":610.875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.512,ok,False,False,3,0.0004555999767035246,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.5071633147644548,""limit"":0.3,""time_s"":7.359375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,16.384,ok,False,False,10,0.0018503000028431416,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":14.318995619194629,""limit"":0.3,""time_s"":2.60739640625,""side"":""post"",""num_prefill"":8,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,1.2177480858,ok,False,False,3,0.0002798999776132405,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":0.3,""time_s"":5.000159999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.8610779292,ok,False,False,3,0.0003648999845609069,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.4760593147644547,""limit"":0.3,""time_s"":5.02688,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,1.024,ok,False,False,3,0.00023519998649135232,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.5071633147644548,""limit"":0.3,""time_s"":5.10704,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.022627417,ok,False,False,54,0.0028548999689519405,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1711046555853306,""limit"":0.3,""time_s"":432.393194746886,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.064,ok,False,False,31,0.0014187999768182635,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.2094353137165013,""limit"":0.3,""time_s"":130.40625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.6153846153846154
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,1.2177480858,ok,False,False,3,0.0002503000432625413,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.486427314764455,""limit"":0.3,""time_s"":5.053599999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,1.024,ok,False,False,3,0.00024969998048618436,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.465691314764455,""limit"":0.3,""time_s"":5.000159999999999,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.256,ok,False,False,5,0.00033710000570863485,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":0.3,""time_s"":13.21875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",12,0.9230769230769231
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,32.768,ok,False,False,13,0.0023583999718539417,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":21.88982426055287,""limit"":0.3,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,0.8610779292,ok,False,False,3,0.00023500004317611456,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":0.3,""time_s"":5.0803199999999995,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.022627417,ok,False,False,53,0.0024004000006243587,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1787846555853305,""limit"":0.3,""time_s"":432.393194746886,""side"":""post"",""num_prefill"":1,""num_decode"":1}",2,0.15384615384615385
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,0.0113137085,ok,True,True,222,0.007849199988413602,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,32.768,ok,False,False,13,0.00283880002098158,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":21.75459226055287,""limit"":0.3,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.001,ok,True,True,222,0.012257900030817837,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,0.032,ok,False,False,51,0.0032094999914988875,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":1.1826246555853306,""limit"":0.3,""time_s"":306.1875,""side"":""post"",""num_prefill"":1,""num_decode"":1}",6,0.46153846153846156
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,0.0113137085,ok,False,False,213,0.006634799996390939,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.1463238658279258,""limit"":0.3,""time_s"":2432.179560110639,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.07692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,1,11.585237503,ok,False,False,8,0.0009672000305727124,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":9.720547435757396,""limit"":0.3,""time_s"":2.8349307117501428,""side"":""post"",""num_prefill"":6,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,8.192,ok,False,False,7,0.0009447999764233828,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":8.977021220124112,""limit"":0.3,""time_s"":3.1567128125,""side"":""post"",""num_prefill"":5,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.0113137085,ok,False,False,214,0.012889700010418892,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.1421958658279259,""limit"":0.3,""time_s"":2432.179560110639,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.07692307692307693
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,2.8963093757,ok,False,False,5,0.00045140000293031335,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":5.4260194838265114,""limit"":0.3,""time_s"":4.731000949018072,""side"":""post"",""num_prefill"":3,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,0.008,ok,True,True,222,0.012386400019749999,,0,0.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-2,32.768,ok,False,False,13,0.001851000008173287,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.16028826055287,""limit"":0.3,""time_s"":2.332738203125,""side"":""post"",""num_prefill"":11,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,0,23.1704750059,ok,False,False,11,0.002168599981814623,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":17.00360367250351,""limit"":0.3,""time_s"":2.446505355876748,""side"":""post"",""num_prefill"":9,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,-1,2.048,ok,False,False,3,0.00038139999378472567,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":2.496795314764455,""limit"":0.3,""time_s"":5.0803199999999995,""side"":""post"",""num_prefill"":1,""num_decode"":1}",13,1.0
w201-heterogeneous-fast,w201,TTFT5.2_TPOT0.3,5.2,0.3,Raw-Full,2,65.536,ok,False,False,14,0.0032048000139184296,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00003"",""required"":22.528012126380794,""limit"":0.3,""time_s"":2.1954091015625,""side"":""post"",""num_prefill"":12,""num_decode"":1}",13,1.0
