case_id,group,role,workload,duration_s,interval_offset,seed,kind,shift,regime,link,ttft_s,tpot_s,intensity,status,evaluator_safe,reference_safe,evaluator_first_violation,evaluator_all_first_violations,evaluator_drained,evaluator_runtime_s,reference_cache_key,reference_access_wall_s,reference_was_cached,workload_fingerprint,scaled_workload_fingerprint,partition_fingerprint,profile_fingerprint,baseline_sha256,attempts,reference_max_ttft_s,reference_max_native_ttft_s,reference_max_tpot_s,reference_violating_requests,reference_request_count,reference_violating_request_fraction,reference_max_ttft_excess_s,reference_max_tpot_excess_s,reference_max_normalized_excess,reference_drained,reference_runtime_s,execution_host,reference_runtime_origin,disagreement
h102-o300-d120-heterogeneous-slow-prefill-shift2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,2,prefill,slow,5.2,10.0,0.0074966705,ok,True,True,,[],True,0.029333700018469244,36d7724d29222b3df78840558e574c3b579a06eec2003b0620b123600e04c6b3,49.72918969998136,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,c0f33fca056ef35dea024c1089b91d73fd2a4d843650f4e866ccd364b218d883,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.72918969998136}]",4.815343073266267,5.05256910208016,0.2422260288138932,0,54,0.0,0.0,0.0,0.0,True,41.52116260002367,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,decode,slow,5.2,0.3,0.0076608262,ok,True,True,,[],True,0.03295670001534745,a6dba198a1f3b93f335f91d13373748206006a593a654ef260dc784afeb3291c,57.99793419998605,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":57.99793419998605}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,49.80233350000344,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,prefill,slow,5.2,10.0,0.0076608262,ok,True,True,,[],True,0.028948699997272342,a6dba198a1f3b93f335f91d13373748206006a593a654ef260dc784afeb3291c,57.99793419998605,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":57.99793419998605}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,49.80233350000344,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift-1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-1,decode,slow,5.2,0.3,0.0076608262,ok,True,True,,[],True,0.035180200007744133,e355401e724c189228ebf1b8d21cde4e661c6d1ff3fcc73e02fe71de2598d27f,58.13239370001247,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":58.13239370001247}]",4.907119073252834,5.125145102071547,0.2230260288187128,0,54,0.0,0.0,0.0,0.0,True,49.66453639999963,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift-1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-1,prefill,slow,5.2,10.0,0.0076608262,ok,True,True,,[],True,0.03685309999855235,e355401e724c189228ebf1b8d21cde4e661c6d1ff3fcc73e02fe71de2598d27f,58.13239370001247,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":58.13239370001247}]",4.907119073252834,5.125145102071547,0.2230260288187128,0,54,0.0,0.0,0.0,0.0,True,49.66453639999963,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift0,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,0,decode,slow,5.2,0.3,0.0076608262,ok,True,True,,[],True,0.03134759998647496,f19fe1e151086e4a9c44b5b1aed7d9f80d7e2b31d36895743540aa0b6260ce03,56.85730779997539,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":56.85730779997539}]",4.876527073257312,5.100953102074418,0.22942602881710628,0,54,0.0,0.0,0.0,0.0,True,47.08511769998586,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift0,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,0,prefill,slow,5.2,10.0,0.0076608262,ok,True,True,,[],True,0.029391499992925674,f19fe1e151086e4a9c44b5b1aed7d9f80d7e2b31d36895743540aa0b6260ce03,56.85730779997539,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":56.85730779997539}]",4.876527073257312,5.100953102074418,0.22942602881710628,0,54,0.0,0.0,0.0,0.0,True,47.08511769998586,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,1,decode,slow,5.2,0.3,0.0076608262,ok,True,True,,[],True,0.031429899972863495,af77787c7cb3b0203e5b0e3dfffc12be99fcfb2622f5998b6c10407e8b8ae7ae,56.69313970004441,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":56.69313970004441}]",4.845935073261789,5.076761102077289,0.23582602881549974,0,54,0.0,0.0,0.0,0.0,True,46.966398300020956,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,1,prefill,slow,5.2,10.0,0.0076608262,ok,True,True,,[],True,0.02995050000026822,af77787c7cb3b0203e5b0e3dfffc12be99fcfb2622f5998b6c10407e8b8ae7ae,56.69313970004441,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":56.69313970004441}]",4.845935073261789,5.076761102077289,0.23582602881549974,0,54,0.0,0.0,0.0,0.0,True,46.966398300020956,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,2,decode,slow,5.2,0.3,0.0076608262,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2481.150248024162,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2481.150248024162,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.006098899990320206,f3d9f19af8fc7aa0a1415404ba7d6b4f3cb23c6b04464fede2b60bf22873f55b,49.560142200032715,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.560142200032715}]",4.815343073266267,5.05256910208016,0.606850730264232,1,54,0.018518518518518517,0.0,0.306850730264232,1.02283576754744,True,42.108653699979186,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,2,prefill,slow,5.2,10.0,0.0076608262,ok,True,True,,[],True,0.02968570002121851,f3d9f19af8fc7aa0a1415404ba7d6b4f3cb23c6b04464fede2b60bf22873f55b,49.560142200032715,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,8cdd47f916a973ea3e82eb8a996167f604812e67ee0ce54fb758b9737055ac7d,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.560142200032715}]",4.815343073266267,5.05256910208016,0.606850730264232,0,54,0.0,0.0,0.0,0.0,True,42.108653699979186,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,decode,slow,5.2,0.3,0.0078285765,ok,True,True,,[],True,0.03133550001075491,8352d69861bd6a36da87b4f5a8b10c2b748632f2b57498726d33f86bfa1b6931,50.55062170000747,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.55062170000747}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,42.910407299990766,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,prefill,slow,5.2,10.0,0.0078285765,ok,True,True,,[],True,0.03301909996662289,8352d69861bd6a36da87b4f5a8b10c2b748632f2b57498726d33f86bfa1b6931,50.55062170000747,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.55062170000747}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,42.910407299990766,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift-1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-1,decode,slow,5.2,0.3,0.0078285765,ok,True,True,,[],True,0.033040700014680624,668605ca8f7f3fbc60a72db8d09fb67f6e7b8837e6bdb6d42f5d89c8d5bc6a77,50.517617400037125,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.517617400037125}]",4.907119073252834,5.125145102071547,0.2230260288187128,0,54,0.0,0.0,0.0,0.0,True,42.292684100044426,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift-1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-1,prefill,slow,5.2,10.0,0.0078285765,ok,True,True,,[],True,0.03889040002832189,668605ca8f7f3fbc60a72db8d09fb67f6e7b8837e6bdb6d42f5d89c8d5bc6a77,50.517617400037125,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.517617400037125}]",4.907119073252834,5.125145102071547,0.2230260288187128,0,54,0.0,0.0,0.0,0.0,True,42.292684100044426,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift0,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,0,decode,slow,5.2,0.3,0.0078285765,ok,True,True,,[],True,0.032615399977657944,8d0c204d7d56591bd0debd9f4e567f80e92e762123ba80efe5ab5f6a64bb38a3,50.022606000013184,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.022606000013184}]",4.876527073257312,5.100953102074418,0.22942602881710628,0,54,0.0,0.0,0.0,0.0,True,42.20103769999696,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift0,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,0,prefill,slow,5.2,10.0,0.0078285765,ok,True,True,,[],True,0.029124900000169873,8d0c204d7d56591bd0debd9f4e567f80e92e762123ba80efe5ab5f6a64bb38a3,50.022606000013184,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":50.022606000013184}]",4.876527073257312,5.100953102074418,0.22942602881710628,0,54,0.0,0.0,0.0,0.0,True,42.20103769999696,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,1,decode,slow,5.2,0.3,0.0078285765,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.006060899992007762,a3b6e047f90064f3ddcdeb76117ac9c486e0c6f1d1e419803cf026b6796daccb,49.41304980003042,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.41304980003042}]",4.845935073261789,5.076761102077289,0.5594525916970997,1,54,0.018518518518518517,0.0,0.2594525916970997,0.8648419723236658,True,41.37937330000568,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift1,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,1,prefill,slow,5.2,10.0,0.0078285765,ok,True,True,,[],True,0.029072700010146946,a3b6e047f90064f3ddcdeb76117ac9c486e0c6f1d1e419803cf026b6796daccb,49.41304980003042,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.41304980003042}]",4.845935073261789,5.076761102077289,0.5594525916970997,0,54,0.0,0.0,0.0,0.0,True,41.37937330000568,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,2,decode,slow,5.2,0.3,0.0078285765,ok,False,False,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}","[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}]",False,0.006053699995391071,8c246c4d0b51c6156de243cf7d3653cb7fd7a7053fdb755e6905dcc9168d515a,49.42010059999302,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.42010059999302}]",4.815343073266267,5.05256910208016,0.43315256320091067,1,54,0.018518518518518517,0.0,0.13315256320091068,0.44384187733636904,True,41.50930060003884,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,2,prefill,slow,5.2,10.0,0.0078285765,ok,True,True,,[],True,0.03031659999396652,8c246c4d0b51c6156de243cf7d3653cb7fd7a7053fdb755e6905dcc9168d515a,49.42010059999302,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":49.42010059999302}]",4.815343073266267,5.05256910208016,0.43315256320091067,0,54,0.0,0.0,0.0,0.0,True,41.50930060003884,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-decode-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,decode,slow,5.2,0.3,0.008,ok,True,True,,[],True,0.032422700023744255,bda83616141f090fe5d473b8da7414d8893d327157453c594df257a919c77a7e,54.14899120002519,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":54.14899120002519}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,46.94410630001221,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
h102-o300-d120-heterogeneous-slow-prefill-shift-2,h102-o300-d120-heterogeneous-slow,primary,h102-o300-d120,120,300,102,heterogeneous,-2,prefill,slow,5.2,10.0,0.008,ok,True,True,,[],True,0.03217030002269894,bda83616141f090fe5d473b8da7414d8893d327157453c594df257a919c77a7e,54.14899120002519,False,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,4f186748f3fb5940179e833ffe68cf463bb8b9d1dbbd16926490062065669b15,"[{""part"":""reference"",""attempt"":1,""status"":""ok"",""wall_s"":54.14899120002519}]",4.937711073248356,5.149337102068675,0.21662602882031934,0,54,0.0,0.0,0.0,0.0,True,46.94410630001221,"{""system"":""Windows"",""machine"":""AMD64"",""python"":""3.12.10"",""cpu_logical"":20,""memory_bytes"":34164097024}",current_host,agreement
