grid_version,workload,scope,SLA,metric,error_kind,median_signed,median_absolute,p90_absolute,p95_absolute,mean_signed,MAE,min,max,na_reason,valid_workloads,valid_candidates,valid_points,valid_requests,inapplicable_or_small_reference_requests,weighting
G1,h103,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011805440595863415,0.0015299463331784335,0.15079904268098254,0.2184608490008919,-0.03530729096961324,0.04041884243199667,-0.4257793587594799,0.09236152544146137,,1,5,170,2550,0,equal workload/candidate/point/request
G1,h103,service_relevant,S6,TTFT,SLA_budget_normalized,-0.0039941741366646966,0.012435064309327318,0.03771089109049086,0.14731763373252468,0.030193049393339833,0.04150172329871738,-0.017472052391288646,1.2353319919906796,,1,5,130,1950,0,equal workload/candidate/point/request
G1,h103,service_relevant,S6,TTFT,seconds,-0.02396504481998818,0.07461038585596391,0.22626534654294517,0.883905802395148,0.181158296360039,0.2490103397923043,-0.10483231434773188,7.411991951944077,,1,5,130,1950,0,equal workload/candidate/point/request
G1,h103,service_relevant,S6,TPOT,SLA_budget_normalized,-0.00011805440470880058,0.00011805440919943067,0.03232616736610694,0.06610582684299271,-0.004377657696809566,0.01064717790973086,-0.21989950793658397,0.09236152544146137,,1,5,130,1950,0,equal workload/candidate/point/request
G1,h103,service_relevant,S6,TPOT,seconds,-5.902720235440029e-05,5.902720459971533e-05,0.01616308368305347,0.033052913421496355,-0.002188828848404783,0.00532358895486543,-0.10994975396829199,0.046180762720730684,,1,5,130,1950,0,equal workload/candidate/point/request
G1,h104,full_grid,,TTFT,seconds,-0.010146899840037804,0.0724441446363926,0.23452884732804335,0.32516711778143303,0.1149665880329802,0.1615856982338564,-0.7032892927994112,6.892311539450844,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,,TTFT,relative,-0.014756601881131077,0.024155177288781828,0.25541416779596204,0.3311242415346274,0.07587606003283782,0.09908002822536832,-0.2246705322391143,4.931012706190813,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,,TPOT,seconds,-5.899361917893753e-05,5.8993637143678335e-05,0.048324421911192406,0.06138205050314427,-0.008046448491271656,0.013245417369708629,-0.29711753240619293,0.25258277758997094,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,,TPOT,relative,-0.00026318724863561157,0.0002791267067093811,0.12208444280329962,0.15544231878442383,-0.018781916167403784,0.034524117577564295,-0.5270626859691836,0.40964928977887943,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S1,TTFT,SLA_budget_normalized,-0.004058759936015122,0.028977657854557037,0.09381153893121734,0.13006684711257321,0.04598663521319208,0.06463427929354255,-0.2813157171197645,2.7569246157803375,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S1,TPOT,SLA_budget_normalized,-0.0003932907945262502,0.0003932909142911889,0.3221628127412827,0.4092136700209618,-0.05364298994181105,0.0883027824647242,-1.9807835493746195,1.6838851839331397,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S1,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S1,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S1,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S1,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,full_grid,S2,TTFT,SLA_budget_normalized,-0.004058759936015122,0.028977657854557037,0.09381153893121734,0.13006684711257321,0.04598663521319208,0.06463427929354255,-0.2813157171197645,2.7569246157803375,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S2,TPOT,SLA_budget_normalized,-0.0001966453972631251,0.00019664545714559445,0.16108140637064136,0.2046068350104809,-0.026821494970905524,0.0441513912323621,-0.9903917746873098,0.8419425919665698,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S2,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S2,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S2,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S2,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,full_grid,S3,TTFT,SLA_budget_normalized,-0.001691149973339634,0.012074024106065432,0.03908814122134056,0.05419451963023884,0.0191610980054967,0.02693094970564273,-0.11721488213323521,1.148718589908474,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S3,TPOT,SLA_budget_normalized,-0.00029496809589468764,0.0002949681857183917,0.24162210955596203,0.30691025251572135,-0.04023224245635828,0.06622708684854314,-1.4855876620309645,1.2629138879498547,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S3,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S3,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S3,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,service_relevant,S3,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h104,full_grid,S4,TTFT,SLA_budget_normalized,-0.001691149973339634,0.012074024106065432,0.03908814122134056,0.05419451963023884,0.0191610980054967,0.02693094970564273,-0.11721488213323521,1.148718589908474,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S4,TPOT,SLA_budget_normalized,-0.00023597447671575011,0.00023597454857471334,0.19329768764476962,0.24552820201257708,-0.032185793965086626,0.052981669478834516,-1.1884701296247717,1.0103311103598838,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S4,TTFT,SLA_budget_normalized,-0.00398206821758625,0.009930589875997006,0.027329953799039686,0.033195304154181336,-0.0010617242241264995,0.010638267287899957,-0.018700972226118513,0.03910395944467382,,1,5,88,7128,0,equal workload/candidate/point/request
G1,h104,service_relevant,S4,TTFT,seconds,-0.023892409305517504,0.05958353925598203,0.16397972279423811,0.199171824925088,-0.006370345344758996,0.06382960372739974,-0.11220583335671108,0.23462375666804292,,1,5,88,7128,0,equal workload/candidate/point/request
G1,h104,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023597445760970004,0.00023597447691892093,0.004527299546254415,0.016498028792364727,0.0020312826450556293,0.002409596332319735,-0.0002359745492206411,0.17457428426279686,,1,5,88,7128,0,equal workload/candidate/point/request
G1,h104,service_relevant,S4,TPOT,seconds,-5.899361440242501e-05,5.899361922973023e-05,0.0011318248865636038,0.004124507198091182,0.0005078206612639073,0.0006023990830799338,-5.8993637305160274e-05,0.043643571065699216,,1,5,88,7128,0,equal workload/candidate/point/request
G1,h104,full_grid,S5,TTFT,SLA_budget_normalized,-0.001691149973339634,0.012074024106065432,0.03908814122134056,0.05419451963023884,0.0191610980054967,0.02693094970564273,-0.11721488213323521,1.148718589908474,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S5,TPOT,SLA_budget_normalized,-0.0001966453972631251,0.00019664545714559445,0.16108140637064136,0.2046068350104809,-0.026821494970905524,0.0441513912323621,-0.9903917746873098,0.8419425919665698,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S5,TTFT,SLA_budget_normalized,-0.003932906880474245,0.010245222421265984,0.03201353471411276,0.03503032894388506,0.002114889620416619,0.012664011797499252,-0.018700972226118513,0.04083118390775553,,1,5,98,7938,0,equal workload/candidate/point/request
G1,h104,service_relevant,S5,TTFT,seconds,-0.023597441282845466,0.0614713345275959,0.19208120828467656,0.21018197366331037,0.012689337722499715,0.07598407078499551,-0.11220583335671108,0.24498710344653318,,1,5,98,7938,0,equal workload/candidate/point/request
G1,h104,service_relevant,S5,TPOT,SLA_budget_normalized,-0.00019664538128627562,0.00019664543537606383,0.0215196581024385,0.036472583575958104,0.003062761996201927,0.005898075151718902,-0.2768400646920142,0.1454785702189974,,1,5,98,7938,0,equal workload/candidate/point/request
G1,h104,service_relevant,S5,TPOT,seconds,-5.899361438588269e-05,5.899363061281915e-05,0.00645589743073155,0.01094177507278743,0.0009188285988605781,0.0017694225455156705,-0.08305201940760426,0.043643571065699216,,1,5,98,7938,0,equal workload/candidate/point/request
G1,h104,full_grid,S6,TTFT,SLA_budget_normalized,-0.001691149973339634,0.012074024106065432,0.03908814122134056,0.05419451963023884,0.0191610980054967,0.02693094970564273,-0.11721488213323521,1.148718589908474,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011798723835787506,0.00011798727428735667,0.09664884382238481,0.12276410100628854,-0.016092896982543313,0.026490834739417258,-0.5942350648123859,0.5051655551799419,,1,5,140,11340,0,equal workload/candidate/point/request
G1,h104,service_relevant,S6,TTFT,SLA_budget_normalized,-0.0020352792671474162,0.011297275028482545,0.03639530415406019,0.03993447422163854,0.010865294379152042,0.019127100162936794,-0.11721488213323521,0.5752857635450445,,1,5,130,10530,0,equal workload/candidate/point/request
G1,h104,service_relevant,S6,TTFT,seconds,-0.012211675602884497,0.06778365017089527,0.21837182492436114,0.23960684532983123,0.06519176627491224,0.11476260097762077,-0.7032892927994112,3.4517145812702665,,1,5,130,10530,0,equal workload/candidate/point/request
G1,h104,service_relevant,S6,TPOT,SLA_budget_normalized,-0.0001179872351910749,0.00011798727108708329,0.0884981104451561,0.11607434394603755,-0.016130937083243223,0.022160320135840225,-0.5942350648123859,0.1481093595401169,,1,5,130,10530,0,equal workload/candidate/point/request
G1,h104,service_relevant,S6,TPOT,seconds,-5.899361759553745e-05,5.8993635543541645e-05,0.04424905522257805,0.058037171973018775,-0.008065468541621611,0.011080160067920113,-0.29711753240619293,0.07405467977005845,,1,5,130,10530,0,equal workload/candidate/point/request
G1,h105,full_grid,,TTFT,seconds,-0.012211675863341043,0.07751759460421681,0.3131420229531692,1.175584172538585,0.357050007917071,0.41162658566585186,-0.07751759471284458,13.51850606671042,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,,TTFT,relative,-0.01586418138499308,0.024139609942301268,0.2947858796773938,0.5710859717965694,0.19196746531422448,0.21668430457189572,-0.02423540791972535,17.561883791113125,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,,TPOT,seconds,-5.899360189687286e-05,5.899360360403505e-05,0.026733580458313033,0.04078399035634933,-0.003915800387862653,0.007693342199133292,-0.29183678447315353,0.09622779119863867,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,,TPOT,relative,-0.00025588120965188386,0.00027912653702764694,0.08612181003590251,0.12517940430406715,-0.01045375170278911,0.02340164924890392,-0.5474116114048052,0.2254135575582939,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S1,TTFT,SLA_budget_normalized,-0.004884670345336417,0.031007037841686725,0.12525680918126766,0.47023366901543395,0.14282000316682839,0.16465063426634075,-0.031007037885137832,5.407402426684168,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S1,TPOT,SLA_budget_normalized,-0.00039329067931248574,0.00039329069069356703,0.1782238697220869,0.2718932690423289,-0.026105335919084354,0.05128894799422195,-1.945578563154357,0.6415186079909245,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S1,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S1,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S1,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S1,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,full_grid,S2,TTFT,SLA_budget_normalized,-0.004884670345336417,0.031007037841686725,0.12525680918126766,0.47023366901543395,0.14282000316682839,0.16465063426634075,-0.031007037885137832,5.407402426684168,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S2,TPOT,SLA_budget_normalized,-0.00019664533965624287,0.00019664534534678352,0.08911193486104345,0.13594663452116446,-0.013052667959542177,0.025644473997110975,-0.9727892815771785,0.32075930399546226,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S2,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S2,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S2,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S2,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,full_grid,S3,TTFT,SLA_budget_normalized,-0.0020352793105568403,0.012919599100702802,0.05219033715886153,0.1959306954230975,0.05950833465284516,0.06860443094430865,-0.012919599118807431,2.2530843444517368,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S3,TPOT,SLA_budget_normalized,-0.0002949680094843643,0.00029496801802017525,0.13366790229156517,0.20391995178174666,-0.019579001939313265,0.03846671099566646,-1.4591839223657677,0.48113895599319334,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S3,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S3,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S3,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,service_relevant,S3,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h105,full_grid,S4,TTFT,SLA_budget_normalized,-0.0020352793105568403,0.012919599100702802,0.05219033715886153,0.1959306954230975,0.05950833465284516,0.06860443094430865,-0.012919599118807431,2.2530843444517368,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S4,TPOT,SLA_budget_normalized,-0.00023597440758749144,0.0002359744144161402,0.10693432183325213,0.16313596142539732,-0.015663201551450612,0.030773368796533168,-1.1673471378926141,0.38491116479455467,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S4,TTFT,SLA_budget_normalized,-0.003864081009652409,0.010097738414325855,0.029202866374968533,0.03349983579040542,0.0008057557620194404,0.012975169704923295,-0.012919599118807431,0.037707777503034855,,1,5,121,1694,0,equal workload/candidate/point/request
G1,h105,service_relevant,S4,TTFT,seconds,-0.023184486057914455,0.060586430485955134,0.1752171982498112,0.20099901474243254,0.004834534572116642,0.07785101822953977,-0.07751759471284458,0.22624666501820911,,1,5,121,1694,0,equal workload/candidate/point/request
G1,h105,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023597440676370596,0.000235974412249762,0.005981758123139835,0.013226048179061478,0.0021170826989777994,0.0024415236875856843,-0.0002359745489871612,0.1391845468606735,,1,5,121,1694,0,equal workload/candidate/point/request
G1,h105,service_relevant,S4,TPOT,seconds,-5.899360169092649e-05,5.89936030624405e-05,0.0014954395307849588,0.0033065120447653695,0.0005292706747444499,0.0006103809218964211,-5.89936372467903e-05,0.034796136715168374,,1,5,121,1694,0,equal workload/candidate/point/request
G1,h105,full_grid,S5,TTFT,SLA_budget_normalized,-0.0020352793105568403,0.012919599100702802,0.05219033715886153,0.1959306954230975,0.05950833465284516,0.06860443094430865,-0.012919599118807431,2.2530843444517368,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S5,TPOT,SLA_budget_normalized,-0.00019664533965624287,0.00019664534534678352,0.08911193486104345,0.13594663452116446,-0.013052667959542177,0.025644473997110975,-0.9727892815771785,0.32075930399546226,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S5,TTFT,SLA_budget_normalized,-0.003677267932933622,0.010225557888437228,0.03160413870475054,0.03467473253453809,0.003563059985420463,0.014626321348677408,-0.012919599118807431,0.04008430468961185,,1,5,135,1890,0,equal workload/candidate/point/request
G1,h105,service_relevant,S5,TTFT,seconds,-0.02206360759760173,0.061353347330623365,0.18962483222850324,0.2080483952072285,0.021378359912522776,0.08775792809206444,-0.07751759471284458,0.24050582813767107,,1,5,135,1890,0,equal workload/candidate/point/request
G1,h105,service_relevant,S5,TPOT,SLA_budget_normalized,-0.00019664533828021397,0.00019664534420667698,0.0159661588055988,0.033133250791069956,0.004545079407204288,0.005225407343844874,-0.08108637641274286,0.190665354457088,,1,5,135,1890,0,equal workload/candidate/point/request
G1,h105,service_relevant,S5,TPOT,seconds,-5.8993601484064184e-05,5.899360326200309e-05,0.00478984764167964,0.009939975237320986,0.0013635238221612865,0.0015676222031534622,-0.024325912923822857,0.057199606337126396,,1,5,135,1890,0,equal workload/candidate/point/request
G1,h105,full_grid,S6,TTFT,SLA_budget_normalized,-0.0020352793105568403,0.012919599100702802,0.05219033715886153,0.1959306954230975,0.05950833465284516,0.06860443094430865,-0.012919599118807431,2.2530843444517368,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011798720379374572,0.0001179872072080701,0.053467160916626066,0.08156798071269866,-0.007831600775725306,0.015386684398266584,-0.5836735689463071,0.19245558239727734,,1,5,165,2310,0,equal workload/candidate/point/request
G1,h105,service_relevant,S6,TTFT,SLA_budget_normalized,-0.0029791769600251428,0.012919599100011206,0.037461970822699676,0.14635189997825768,0.057162417483896735,0.06648658172567654,-0.012919599118807431,2.2530843444517368,,1,5,161,2254,0,equal workload/candidate/point/request
G1,h105,service_relevant,S6,TTFT,seconds,-0.017875061760150857,0.07751759460006724,0.22477182493619807,0.878111399869546,0.3429745049033804,0.3989194903540592,-0.07751759471284458,13.51850606671042,,1,5,161,2254,0,equal workload/candidate/point/request
G1,h105,service_relevant,S6,TPOT,SLA_budget_normalized,-0.00011798720379374572,0.00011798720707573152,0.04716199592371406,0.07335412514254924,-0.006759855254981825,0.013948256995615946,-0.5836735689463071,0.19245558239727734,,1,5,161,2254,0,equal workload/candidate/point/request
G1,h105,service_relevant,S6,TPOT,seconds,-5.899360189687286e-05,5.899360353786576e-05,0.02358099796185703,0.03667706257127462,-0.0033799276274909125,0.006974128497807973,-0.29183678447315353,0.09622779119863867,,1,5,161,2254,0,equal workload/candidate/point/request
G1,h106,full_grid,,TTFT,seconds,0.1608262484246552,0.1609255956564084,0.26317777130122977,1.1678240448335941,0.2750454944287604,0.3059264589975002,-0.23309653527005025,14.310989361671375,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,,TTFT,relative,0.055147089036209795,0.05550882138392568,0.25339953448616126,0.414314117903095,0.13039618230586084,0.14494629029798076,-0.2936358520764524,17.309978387660138,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,,TPOT,seconds,-5.9027202524791766e-05,0.005058471775196527,0.04969624796455352,0.061137607202272626,-0.005091033666083444,0.017516326940893782,-0.1389062709427219,1.1747441173711288,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,,TPOT,relative,-0.0002557216073665815,0.021426492729213657,0.1358409977010802,0.16653954152467443,-0.013596842372859297,0.04821544885699929,-0.3351299907442936,1.8517992541592707,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S1,TTFT,SLA_budget_normalized,0.06433049936986208,0.06437023826256336,0.1052711085204919,0.46712961793343766,0.11001819777150416,0.12237058359900008,-0.0932386141080201,5.72439574466855,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S1,TPOT,SLA_budget_normalized,-0.0003935146834986118,0.03372314516797685,0.33130831976369013,0.40758404801515086,-0.03394022444055629,0.11677551293929189,-0.9260418062848127,7.831627449140859,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S1,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S1,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S1,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S1,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,full_grid,S2,TTFT,SLA_budget_normalized,0.06433049936986208,0.06437023826256336,0.1052711085204919,0.46712961793343766,0.11001819777150416,0.12237058359900008,-0.0932386141080201,5.72439574466855,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S2,TPOT,SLA_budget_normalized,-0.0001967573417493059,0.016861572583988425,0.16565415988184506,0.20379202400757543,-0.016970112220278145,0.058387756469645946,-0.46302090314240635,3.9158137245704294,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S2,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S2,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S2,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S2,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,full_grid,S3,TTFT,SLA_budget_normalized,0.026804374737442533,0.0268209326094014,0.0438629618835383,0.19463734080559902,0.045840915738126736,0.05098774316625003,-0.03884942254500837,2.3851648936118957,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S3,TPOT,SLA_budget_normalized,-0.00029513601262395883,0.025292358875982635,0.2484812398227676,0.30568803601136313,-0.025455168330417218,0.08758163470446892,-0.6945313547136095,5.873720586855644,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S3,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S3,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S3,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,service_relevant,S3,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G1,h106,full_grid,S4,TTFT,SLA_budget_normalized,0.026804374737442533,0.0268209326094014,0.0438629618835383,0.19463734080559902,0.045840915738126736,0.05098774316625003,-0.03884942254500837,2.3851648936118957,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S4,TPOT,SLA_budget_normalized,-0.00023610881009916707,0.020233887100786108,0.19878499185821408,0.2445504288090905,-0.020364134664333775,0.07006530776357513,-0.5556250837708876,4.698976469484515,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S4,TTFT,SLA_budget_normalized,-0.0039056333325030814,0.010487166581090909,0.029919270135773484,0.0335598717369218,0.0025801153872923887,0.013447724584082887,-0.020079087582416832,0.03871655754898976,,1,5,98,4802,0,equal workload/candidate/point/request
G1,h106,service_relevant,S4,TTFT,seconds,-0.02343379999501849,0.06292299948654545,0.1795156208146409,0.2013592304215308,0.015480692323754331,0.08068634750449732,-0.120474525494501,0.23229934529393859,,1,5,98,4802,0,equal workload/candidate/point/request
G1,h106,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023610880941360435,0.00023610887479408316,0.01869990398927257,0.031745635543565576,0.005191146741626398,0.005498501579210272,-0.00023611653596167237,0.18408360588141537,,1,5,98,4802,0,equal workload/candidate/point/request
G1,h106,service_relevant,S4,TPOT,seconds,-5.902720235340109e-05,5.902721869852079e-05,0.004674975997318143,0.007936408885891394,0.0012977866854065995,0.001374625394802568,-5.902913399041809e-05,0.04602090147035384,,1,5,98,4802,0,equal workload/candidate/point/request
G1,h106,full_grid,S5,TTFT,SLA_budget_normalized,0.026804374737442533,0.0268209326094014,0.0438629618835383,0.19463734080559902,0.045840915738126736,0.05098774316625003,-0.03884942254500837,2.3851648936118957,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S5,TPOT,SLA_budget_normalized,-0.0001967573417493059,0.016861572583988425,0.16565415988184506,0.20379202400757543,-0.016970112220278145,0.058387756469645946,-0.46302090314240635,3.9158137245704294,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S5,TTFT,SLA_budget_normalized,0.005043930888528318,0.020079087227600212,0.03449644027993296,0.036243258816512025,0.011375054816390357,0.018740284029371237,-0.020079087582416832,0.18345381419131948,,1,5,144,7056,0,equal workload/candidate/point/request
G1,h106,service_relevant,S5,TTFT,seconds,0.030263585331169907,0.12047452336560127,0.20697864167959779,0.21745955289907215,0.06825032889834214,0.11244170417622742,-0.120474525494501,1.100722885147917,,1,5,144,7056,0,equal workload/candidate/point/request
G1,h106,service_relevant,S5,TPOT,SLA_budget_normalized,0.000498164159106566,0.002517747270604313,0.043357946104401655,0.05672841810737665,0.00827639294615529,0.014921218191340924,-0.2677871071745412,0.18667394544915525,,1,5,144,7056,0,equal workload/candidate/point/request
G1,h106,service_relevant,S5,TPOT,seconds,0.00014944924773196977,0.0007553241811812939,0.013007383831320496,0.017018525432212994,0.002482917883846587,0.004476365457402277,-0.08033613215236235,0.05600218363474657,,1,5,144,7056,0,equal workload/candidate/point/request
G1,h106,full_grid,S6,TTFT,SLA_budget_normalized,0.026804374737442533,0.0268209326094014,0.0438629618835383,0.19463734080559902,0.045840915738126736,0.05098774316625003,-0.03884942254500837,2.3851648936118957,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011805440504958353,0.010116943550393054,0.09939249592910704,0.12227521440454525,-0.010182067332166887,0.035032653881787564,-0.2778125418854438,2.3494882347422577,,1,5,215,10535,0,equal workload/candidate/point/request
G1,h106,service_relevant,S6,TTFT,SLA_budget_normalized,0.02606687185254941,0.026084632082183628,0.036678962949328785,0.040810180469568046,0.022672548156037167,0.02820866845451996,-0.03884942254500837,0.5263557245760259,,1,5,198,9702,0,equal workload/candidate/point/request
G1,h106,service_relevant,S6,TTFT,seconds,0.15640123111529647,0.15650779249310176,0.2200737776959727,0.24486108281740826,0.136035288936223,0.16925201072711976,-0.23309653527005025,3.158134347456155,,1,5,198,9702,0,equal workload/candidate/point/request
G1,h106,service_relevant,S6,TPOT,SLA_budget_normalized,-0.00011805440470680217,0.009349951990828609,0.09401027860482092,0.11500299181445983,-0.014734844657536656,0.027703392885038515,-0.2778125418854438,0.15871291720913494,,1,5,198,9702,0,equal workload/candidate/point/request
G1,h106,service_relevant,S6,TPOT,seconds,-5.902720235340109e-05,0.004674975995414304,0.04700513930241046,0.057501495907229916,-0.007367422328768328,0.013851696442519257,-0.1389062709427219,0.07935645860456747,,1,5,198,9702,0,equal workload/candidate/point/request
