grid_version,workload,scope,SLA,metric,error_kind,median_signed,median_absolute,p90_absolute,p95_absolute,mean_signed,MAE,min,max,na_reason,valid_workloads,valid_candidates,valid_points,valid_requests,inapplicable_or_small_reference_requests,weighting
G0,h101,full_grid,S4,TPOT,SLA_budget_normalized,-0.00023597440844735917,0.00023597441273315312,0.07387113478867069,0.15395301601482858,-0.015806003465552262,0.0207092045235967,-0.45202130384184014,0.23346802299991443,,1,5,175,2800,0,equal workload/candidate/point/request
G0,h101,service_relevant,S4,TTFT,SLA_budget_normalized,-0.005692882708027962,0.008593401532799009,0.02408114272346514,0.031991816173814414,-0.003358787539949049,0.009985769296045539,-0.019595708543420187,0.03757995803198355,,1,5,143,2288,0,equal workload/candidate/point/request
G0,h101,service_relevant,S4,TTFT,seconds,-0.03415729624816777,0.051560409196794055,0.14448685634079084,0.19195089704288648,-0.020152725239694292,0.05991461577627323,-0.11757425126052112,0.2254797481919013,,1,5,143,2288,0,equal workload/candidate/point/request
G0,h101,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023597440761546906,0.00023597441053868629,0.001272323912479112,0.002621112423598193,0.00028024287079858037,0.0006824078142453083,-0.0033926618936915842,0.0343323680797567,,1,5,143,2288,0,equal workload/candidate/point/request
G0,h101,service_relevant,S4,TPOT,seconds,-5.8993601903867265e-05,5.899360263467157e-05,0.000318080978119778,0.0006552781058995483,7.006071769964509e-05,0.00017060195356132708,-0.0008481654734228961,0.008583092019939176,,1,5,143,2288,0,equal workload/candidate/point/request
G0,h101,full_grid,S5,TTFT,SLA_budget_normalized,-0.0038837455437222466,0.010245222424221842,0.03767467152265643,0.12090508430308174,0.031721139497007826,0.04276411221228396,-0.04948164012230816,1.42068023599107,,1,5,175,2800,0,equal workload/candidate/point/request
G0,h101,full_grid,S5,TPOT,SLA_budget_normalized,-0.00019664534037279932,0.00019664534394429428,0.06155927899055891,0.12829418001235715,-0.013171669554626887,0.017257670436330586,-0.3766844198682001,0.19455668583326202,,1,5,175,2800,0,equal workload/candidate/point/request
G0,h101,service_relevant,S5,TTFT,SLA_budget_normalized,-0.005692882707990066,0.010078073879967064,0.025698066091517074,0.033313291363015196,-0.0027695329209361393,0.010360010475187104,-0.019595708543420187,0.039552634557807664,,1,5,146,2336,0,equal workload/candidate/point/request
G0,h101,service_relevant,S5,TTFT,seconds,-0.034157296247940394,0.060468443279802386,0.15418839654910244,0.19987974817809118,-0.016617197525616835,0.062160062851122626,-0.11757425126052112,0.23731580734684599,,1,5,146,2336,0,equal workload/candidate/point/request
G0,h101,service_relevant,S5,TPOT,SLA_budget_normalized,-0.00019664533966373687,0.0001966453421164971,0.0015669102845736194,0.002665838782160794,0.0007353187182929736,0.0010637111232555973,-0.002827218244742987,0.08200254031238549,,1,5,146,2336,0,equal workload/candidate/point/request
G0,h101,service_relevant,S5,TPOT,seconds,-5.899360189912106e-05,5.899360263494913e-05,0.0004700730853720858,0.0007997516346482381,0.00022059561548789207,0.00031911333697667914,-0.0008481654734228961,0.024600762093715645,,1,5,146,2336,0,equal workload/candidate/point/request
G0,h101,full_grid,S6,TTFT,SLA_budget_normalized,-0.0038837455437222466,0.010245222424221842,0.03767467152265643,0.12090508430308174,0.031721139497007826,0.04276411221228396,-0.04948164012230816,1.42068023599107,,1,5,175,2800,0,equal workload/candidate/point/request
G0,h101,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011798720422367959,0.00011798720636657656,0.036935567394335345,0.07697650800741429,-0.007903001732776131,0.01035460226179835,-0.22601065192092007,0.11673401149995721,,1,5,175,2800,0,equal workload/candidate/point/request
G0,h101,service_relevant,S6,TTFT,SLA_budget_normalized,-0.0038837455438169854,0.01024522242414605,0.03704485001621075,0.11807348496434263,0.030235161513858237,0.041411517904824835,-0.04948164012230816,1.42068023599107,,1,5,173,2768,0,equal workload/candidate/point/request
G0,h101,service_relevant,S6,TTFT,seconds,-0.023302473262901913,0.0614713345448763,0.22226910009726453,0.7084409097860558,0.1814109690831494,0.248469107428949,-0.29688984073384894,8.52408141594642,,1,5,173,2768,0,equal workload/candidate/point/request
G0,h101,service_relevant,S6,TPOT,SLA_budget_normalized,-0.0001179872042232355,0.00011798720636657656,0.03311176893118217,0.07370167127401006,-0.007281351121381808,0.009698675232416545,-0.22601065192092007,0.11673401149995721,,1,5,173,2768,0,equal workload/candidate/point/request
G0,h101,service_relevant,S6,TPOT,seconds,-5.899360211161775e-05,5.899360318328828e-05,0.016555884465591086,0.03685083563700503,-0.003640675560690904,0.004849337616208272,-0.11300532596046003,0.05836700574997861,,1,5,173,2768,0,equal workload/candidate/point/request
G0,h102,full_grid,,TTFT,seconds,-0.02384699040749183,0.06103412897300586,0.22689349800083392,0.6809833554046989,0.22609614313697593,0.29577187966606583,-0.22729519900894957,18.69895966350211,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,,TTFT,relative,-0.018268017553870183,0.021526955733099276,0.2186538420818208,0.35931554782012726,0.1092496256086753,0.1394610541930511,-0.28489703011159595,24.247554700048926,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,,TPOT,seconds,-5.902721550990475e-05,5.9027217156698564e-05,0.025138127678419997,0.045199334267418234,0.0006645075604280931,0.010419860376994265,-0.24626525626320206,2.3493683838872585,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,,TPOT,relative,-0.00026301413187452833,0.0002707346684153929,0.06413528965669418,0.11509418677086551,-0.004293993124314871,0.02096184550086115,-0.44302408233590623,3.412106392867303,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S1,TTFT,SLA_budget_normalized,-0.009538796162996733,0.024413651589202345,0.09075739920033357,0.27239334216187955,0.09043845725479037,0.11830875186642634,-0.09091807960357982,7.479583865400843,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S1,TPOT,SLA_budget_normalized,-0.0003935147700660317,0.0003935147810446571,0.16758751785613332,0.3013288951161216,0.004430050402853954,0.06946573584662843,-1.6417683750880139,15.662455892581724,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S1,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S1,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S1,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S1,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,full_grid,S2,TTFT,SLA_budget_normalized,-0.009538796162996733,0.024413651589202345,0.09075739920033357,0.27239334216187955,0.09043845725479037,0.11830875186642634,-0.09091807960357982,7.479583865400843,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S2,TPOT,SLA_budget_normalized,-0.00019675738503301585,0.00019675739052232855,0.08379375892806666,0.1506644475580608,0.002215025201426977,0.03473286792331422,-0.8208841875440069,7.831227946290862,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S2,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S2,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S2,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S2,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,full_grid,S3,TTFT,SLA_budget_normalized,-0.003974498401248638,0.01017235482883431,0.037815583000138986,0.11349722590078315,0.03768269052282932,0.04929531327767764,-0.03788253316815826,3.1164932772503513,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S3,TPOT,SLA_budget_normalized,-0.00029513607754952376,0.0002951360857834928,0.12569063839209998,0.22599667133709117,0.0033225378021404643,0.052099301884971326,-1.2313262813160102,11.746841919436292,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S3,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S3,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S3,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,service_relevant,S3,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h102,full_grid,S4,TTFT,SLA_budget_normalized,-0.003974498401248638,0.01017235482883431,0.037815583000138986,0.11349722590078315,0.03768269052282932,0.04929531327767764,-0.03788253316815826,3.1164932772503513,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S4,TPOT,SLA_budget_normalized,-0.000236108862039619,0.00023610886862679425,0.10055251071367999,0.18079733706967294,0.0026580302417123724,0.04167944150797706,-0.9850610250528082,9.397473535549034,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S4,TTFT,SLA_budget_normalized,-0.009542731314013508,0.009946083822190607,0.01279906540154722,0.02501224890102094,-0.005076359800779028,0.008789629528993627,-0.01881984021383687,0.039195485843871815,,1,5,124,6696,0,equal workload/candidate/point/request
G0,h102,service_relevant,S4,TTFT,seconds,-0.05725638788408105,0.05967650293314364,0.07679439240928332,0.15007349340612564,-0.03045815880467417,0.05273777717396177,-0.11291904128302122,0.2351729150632309,,1,5,124,6696,0,equal workload/candidate/point/request
G0,h102,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023610886180602808,0.0002361088620504992,0.00023610891183856175,0.0017735801837495124,0.00025058720871994956,0.0006820764094371856,-0.008036716554319923,0.047548331158093315,,1,5,124,6696,0,equal workload/candidate/point/request
G0,h102,service_relevant,S4,TPOT,seconds,-5.902721545150702e-05,5.90272155126248e-05,5.902722795964044e-05,0.0004433950459373781,6.264680217998739e-05,0.0001705191023592964,-0.0020091791385799807,0.011887082789523329,,1,5,124,6696,0,equal workload/candidate/point/request
G0,h102,full_grid,S5,TTFT,SLA_budget_normalized,-0.003974498401248638,0.01017235482883431,0.037815583000138986,0.11349722590078315,0.03768269052282932,0.04929531327767764,-0.03788253316815826,3.1164932772503513,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S5,TPOT,SLA_budget_normalized,-0.00019675738503301585,0.00019675739052232855,0.08379375892806666,0.1506644475580608,0.002215025201426977,0.03473286792331422,-0.8208841875440069,7.831227946290862,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S5,TTFT,SLA_budget_normalized,-0.009542731313975613,0.009946083873804431,0.012799065402608297,0.026736568802183076,-0.004818370235923218,0.008951027009200528,-0.01881984021383687,0.039195485843871815,,1,5,125,6750,0,equal workload/candidate/point/request
G0,h102,service_relevant,S5,TTFT,seconds,-0.05725638788385368,0.059676503242826584,0.07679439241564978,0.16041941281309846,-0.028910221415539308,0.05370616205520317,-0.11291904128302122,0.2351729150632309,,1,5,125,6750,0,equal workload/candidate/point/request
G0,h102,service_relevant,S5,TPOT,SLA_budget_normalized,-0.00019675738483835675,0.00019675738504458068,0.00019675743187212252,0.0018821412319374362,0.00029918067079052135,0.0006560025926339986,-0.006697263795266603,0.057282408405619586,,1,5,125,6750,0,equal workload/candidate/point/request
G0,h102,service_relevant,S5,TPOT,seconds,-5.902721545150702e-05,5.90272155133742e-05,5.902722956163675e-05,0.0005646423695812308,8.97542012371564e-05,0.00019680077779019956,-0.0020091791385799807,0.017184722521685875,,1,5,125,6750,0,equal workload/candidate/point/request
G0,h102,full_grid,S6,TTFT,SLA_budget_normalized,-0.003974498401248638,0.01017235482883431,0.037815583000138986,0.11349722590078315,0.03768269052282932,0.04929531327767764,-0.03788253316815826,3.1164932772503513,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,full_grid,S6,TPOT,SLA_budget_normalized,-0.0001180544310198095,0.00011805443431339713,0.050276255356839994,0.09039866853483647,0.0013290151208561862,0.02083972075398853,-0.4925305125264041,4.698736767774517,,1,5,150,8100,0,equal workload/candidate/point/request
G0,h102,service_relevant,S6,TTFT,SLA_budget_normalized,-0.004328661629187991,0.010113327616636525,0.03099994116284203,0.037490390123277706,0.0016419197597841487,0.014053302842104093,-0.03788253316815826,0.8434283991075328,,1,5,140,7560,0,equal workload/candidate/point/request
G0,h102,service_relevant,S6,TTFT,seconds,-0.025971969775127945,0.06067996569981915,0.18599964697705218,0.22494234073966624,0.009851518558704893,0.08431981705262455,-0.22729519900894957,5.060570394645197,,1,5,140,7560,0,equal workload/candidate/point/request
G0,h102,service_relevant,S6,TPOT,SLA_budget_normalized,-0.00011805443092061108,0.00011805443420964679,0.014579982831767924,0.07268121924126147,-0.006975313474111849,0.008023628847491445,-0.4925305125264041,0.06826269635656523,,1,5,140,7560,0,equal workload/candidate/point/request
G0,h102,service_relevant,S6,TPOT,seconds,-5.902721546030554e-05,5.902721710482339e-05,0.007289991415883962,0.03634060962063074,-0.0034876567370559245,0.004011814423745722,-0.24626525626320206,0.03413134817828262,,1,5,140,7560,0,equal workload/candidate/point/request
G0,h103,full_grid,,TTFT,seconds,-0.008795053401627229,0.09373519995216384,13.38533703575531,15.344029168543905,3.0094624728572663,3.068283081644186,-0.10483231434773188,22.63690421704335,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,,TTFT,relative,-0.013326680644362985,0.02189310685147767,3.4161056305530777,5.287341151341445,1.3049589383556786,1.3264944315584672,-0.02226388093083984,33.022949983829456,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,,TPOT,seconds,-5.902720400224881e-05,5.902721869821548e-05,0.09156899278254993,0.11347818423586747,-0.021374673983134574,0.022415137997186748,-0.21288967937973996,0.046180762720730684,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,,TPOT,relative,-0.00027073465955794685,0.0002789222305773972,0.21261381286951966,0.25495935206136555,-0.05396659784497855,0.057605924971572714,-0.46010214576562264,0.16340939978284358,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S1,TTFT,SLA_budget_normalized,-0.0035180213606508916,0.037494079980865534,5.354134814302124,6.137611667417562,1.2037849891429067,1.2273132326576746,-0.041932925739092755,9.05476168681734,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S1,TPOT,SLA_budget_normalized,-0.00039351469334832545,0.0003935147913214365,0.6104599518836662,0.7565212282391165,-0.14249782655423052,0.14943425331457832,-1.4192645291982664,0.3078717514715379,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S1,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S1,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S1,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S1,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,full_grid,S2,TTFT,SLA_budget_normalized,-0.0035180213606508916,0.037494079980865534,5.354134814302124,6.137611667417562,1.2037849891429067,1.2273132326576746,-0.041932925739092755,9.05476168681734,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S2,TPOT,SLA_budget_normalized,-0.00019675734667416272,0.00019675739566071826,0.3052299759418331,0.37826061411955825,-0.07124891327711526,0.07471712665728916,-0.7096322645991332,0.15393587573576895,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S2,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S2,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S2,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S2,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,full_grid,S3,TTFT,SLA_budget_normalized,-0.001465842233604538,0.01562253332536064,2.2308895059592184,2.5573381947573175,0.5015770788095444,0.5113805136073644,-0.017472052391288646,3.772817369507225,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S3,TPOT,SLA_budget_normalized,-0.00029513602001124406,0.0002951360934910774,0.45784496391274965,0.5673909211793373,-0.10687336991567287,0.11207568998593373,-1.0644483968986997,0.23090381360365342,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S3,TTFT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S3,TTFT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S3,TPOT,SLA_budget_normalized,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,service_relevant,S3,TPOT,seconds,,,,,,,,,empty applicable subset,0,0,0,0,0,equal workload/candidate/point/request
G0,h103,full_grid,S4,TTFT,SLA_budget_normalized,-0.001465842233604538,0.01562253332536064,2.2308895059592184,2.5573381947573175,0.5015770788095444,0.5113805136073644,-0.017472052391288646,3.772817369507225,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S4,TPOT,SLA_budget_normalized,-0.00023610881600899525,0.0002361088747928619,0.3662759711301997,0.4539127369434699,-0.0854986959325383,0.08966055198874699,-0.8515587175189598,0.18472305088292273,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S4,TTFT,SLA_budget_normalized,-0.009946083873766534,0.01059538311838537,0.017472052383766368,0.027867923544439083,-0.00524739183517112,0.010905532746756761,-0.017472052391288646,0.03829040204436751,,1,5,83,1245,0,equal workload/candidate/point/request
G0,h103,service_relevant,S4,TTFT,seconds,-0.05967650324259921,0.06357229871031223,0.1048323143025982,0.1672075412666345,-0.03148435101102672,0.06543319648054056,-0.10483231434773188,0.22974241226620506,,1,5,83,1245,0,equal workload/candidate/point/request
G0,h103,service_relevant,S4,TPOT,SLA_budget_normalized,-0.00023610881010149853,0.00023610881112168247,0.0010861735182184917,0.002909889225325868,0.0006402374905858772,0.001043939422362028,-0.00023610892479641876,0.07232509146620536,,1,5,83,1245,0,equal workload/candidate/point/request
G0,h103,service_relevant,S4,TPOT,seconds,-5.9027202525374634e-05,5.902720278042062e-05,0.00027154337955462293,0.000727472306331467,0.0001600593726464693,0.000260984855590507,-5.902723119910469e-05,0.01808127286655134,,1,5,83,1245,0,equal workload/candidate/point/request
G0,h103,full_grid,S5,TTFT,SLA_budget_normalized,-0.001465842233604538,0.01562253332536064,2.2308895059592184,2.5573381947573175,0.5015770788095444,0.5113805136073644,-0.017472052391288646,3.772817369507225,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S5,TPOT,SLA_budget_normalized,-0.00019675734667416272,0.00019675739566071826,0.3052299759418331,0.37826061411955825,-0.07124891327711526,0.07471712665728916,-0.7096322645991332,0.15393587573576895,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S5,TTFT,SLA_budget_normalized,-0.009946083873577058,0.01059538311838537,0.02450488193165275,0.02893459021106537,-0.004590432150854745,0.011263811885335163,-0.017472052391288646,0.04086273479607172,,1,5,85,1275,0,equal workload/candidate/point/request
G0,h103,service_relevant,S5,TTFT,seconds,-0.05967650324146234,0.06357229871031223,0.1470292915899165,0.17360754126639222,-0.027542592905128466,0.06758287131201098,-0.10483231434773188,0.24517640877643032,,1,5,85,1275,0,equal workload/candidate/point/request
G0,h103,service_relevant,S5,TPOT,SLA_budget_normalized,-0.0001967573417497685,0.00019675734298479908,0.001195879450156164,0.00520154151892179,0.0009136088611724854,0.0012427331175372846,-0.00019675743733034898,0.060270909555171136,,1,5,85,1275,0,equal workload/candidate/point/request
G0,h103,service_relevant,S5,TPOT,seconds,-5.9027202524930544e-05,5.902720289543972e-05,0.00035876383504684917,0.0015604624556765367,0.0002740826583517456,0.0003728199352611853,-5.902723119910469e-05,0.01808127286655134,,1,5,85,1275,0,equal workload/candidate/point/request
G0,h103,full_grid,S6,TTFT,SLA_budget_normalized,-0.001465842233604538,0.01562253332536064,2.2308895059592184,2.5573381947573175,0.5015770788095444,0.5113805136073644,-0.017472052391288646,3.772817369507225,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,full_grid,S6,TPOT,SLA_budget_normalized,-0.00011805440800449762,0.00011805443739643096,0.18313798556509986,0.22695636847173495,-0.04274934796626915,0.044830275994373496,-0.4257793587594799,0.09236152544146137,,1,5,140,2100,0,equal workload/candidate/point/request
G0,h103,service_relevant,S6,TTFT,SLA_budget_normalized,-0.009700137189990224,0.011136465820072772,0.03645479949464914,0.17371577974371158,0.02940460312404693,0.043129411840994905,-0.017472052391288646,1.2353319919906796,,1,5,100,1500,0,equal workload/candidate/point/request
G0,h103,service_relevant,S6,TTFT,seconds,-0.05820082313994135,0.06681879492043663,0.21872879696789482,1.0422946784622695,0.1764276187442816,0.2587764710459694,-0.10483231434773188,7.411991951944077,,1,5,100,1500,0,equal workload/candidate/point/request
G0,h103,service_relevant,S6,TPOT,SLA_budget_normalized,-0.00011805440510748166,0.00011805440664147682,0.024192929820346043,0.05540613283298379,-0.005517647510286734,0.007891685540378673,-0.21989950793658397,0.09236152544146137,,1,5,100,1500,0,equal workload/candidate/point/request
G0,h103,service_relevant,S6,TPOT,seconds,-5.902720255374083e-05,5.902720332073841e-05,0.012096464910173022,0.027703066416491895,-0.002758823755143367,0.0039458427701893365,-0.10994975396829199,0.046180762720730684,,1,5,100,1500,0,equal workload/candidate/point/request
G0,h104,full_grid,,TTFT,seconds,-0.01433544557676214,0.0660138421371812,0.25649883783546557,0.5003070929782325,0.10843652322609429,0.16368025394690128,-0.7032892927994112,6.892311539450844,,1,5,110,8910,0,equal workload/candidate/point/request
G0,h104,full_grid,,TTFT,relative,-0.016306149978230332,0.024005423776306697,0.24031401530443822,0.34222823213848563,0.06659476078231569,0.09397599830990364,-0.2246705322391143,4.931012706190813,,1,5,110,8910,0,equal workload/candidate/point/request
G0,h104,full_grid,,TPOT,seconds,-5.899363075312358e-05,5.899363395020507e-05,0.04842062586778001,0.06171406216197667,-0.008859367474636467,0.013183591473704457,-0.29711753240619293,0.25258277758997094,,1,5,110,8910,0,equal workload/candidate/point/request
G0,h104,full_grid,,TPOT,relative,-0.000270922173424445,0.0002709227738655008,0.11733103158741527,0.14970666033881225,-0.021390211158165622,0.03197057503819168,-0.5270626859691836,0.40964928977887943,,1,5,110,8910,0,equal workload/candidate/point/request
