grid_version,workload,candidate,SLA,scope,aggregation,BS,BU,O,C,unknown,scheduled,decidable,E_approved,unverified_approval,optimistic_approval_fraction,optimistic_approval_fraction_numerator,optimistic_approval_fraction_denominator,optimistic_approval_fraction_na_reason,reference_safe_missed_fraction,reference_safe_missed_fraction_numerator,reference_safe_missed_fraction_denominator,reference_safe_missed_fraction_na_reason,false_positive_rate,false_positive_rate_numerator,false_positive_rate_denominator,false_positive_rate_na_reason,E_approval_coverage,E_approval_coverage_numerator,E_approval_coverage_denominator,E_approval_coverage_na_reason,both_decision_coverage,both_decision_coverage_numerator,both_decision_coverage_denominator,both_decision_coverage_na_reason,BS_fraction,BS_fraction_numerator,BS_fraction_denominator,BS_fraction_na_reason,BU_fraction,BU_fraction_numerator,BU_fraction_denominator,BU_fraction_na_reason,O_fraction,O_fraction_numerator,O_fraction_denominator,O_fraction_na_reason,C_fraction,C_fraction_numerator,C_fraction_denominator,C_fraction_na_reason,attainment_mean_bias,attainment_MAE,attainment_P90_absolute,attainment_na_reason,subset_status,optimistic_approval_fraction_valid_workloads,optimistic_approval_fraction_valid_candidates,reference_safe_missed_fraction_valid_workloads,reference_safe_missed_fraction_valid_candidates,false_positive_rate_valid_workloads,false_positive_rate_valid_candidates,E_approval_coverage_valid_workloads,E_approval_coverage_valid_candidates,both_decision_coverage_valid_workloads,both_decision_coverage_valid_candidates,BS_fraction_valid_workloads,BS_fraction_valid_candidates,BU_fraction_valid_workloads,BU_fraction_valid_candidates,O_fraction_valid_workloads,O_fraction_valid_candidates,C_fraction_valid_workloads,C_fraction_valid_candidates,attainment_valid_workloads,attainment_valid_candidates
G0,h103,-2,S4,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,-0.0039215686274509795,0.0039215686274509795,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S4,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S4,near_boundary,candidate_raw_counts,16,0,0,1,0,17,17,16,0,0.0,0,16,,0.058823529411764705,1,17,,,0,0,zero denominator,0.9411764705882353,16,17,,1.0,17,17,,0.9411764705882353,16,17,,0.0,0,17,,0.0,0,17,,0.058823529411764705,1,17,,-0.0039215686274509795,0.0039215686274509795,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S4,near_boundary,candidate_raw_counts,16,1,0,0,0,17,17,16,0,0.0,0,16,,0.0,0,16,,0.0,0,1,,0.9411764705882353,16,17,,1.0,17,17,,0.9411764705882353,16,17,,0.058823529411764705,1,17,,0.0,0,17,,0.0,0,17,,-0.015686274509803925,0.015686274509803925,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S4,near_boundary,candidate_raw_counts,16,0,0,0,0,16,16,16,0,0.0,0,16,,0.0,0,16,,,0,0,zero denominator,1.0,16,16,,1.0,16,16,,1.0,16,16,,0.0,0,16,,0.0,0,16,,0.0,0,16,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S4,near_boundary,pooled_counts,82,1,0,1,0,84,84,82,0,0.0,0,82,,0.012048192771084338,1,83,,0.0,0,1,,0.9761904761904762,82,84,,1.0,84,84,,0.9761904761904762,82,84,,0.011904761904761904,1,84,,0.0,0,84,,0.011904761904761904,1,84,,-0.004761904761904762,0.004761904761904762,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S4,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.011764705882352941,,,,0.0,,,,0.9764705882352941,,,,1.0,,,,0.9764705882352941,,,,0.011764705882352941,,,,0.0,,,,0.011764705882352941,,,,-0.004705882352941177,0.004705882352941177,0.0,,,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S5,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.11190476190476192,0.11190476190476192,0.4,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S5,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.06428571428571428,0.06904761904761905,0.26666666666666666,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S5,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.03571428571428572,0.045238095238095244,0.2,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S5,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.026190476190476195,0.04047619047619048,0.13333333333333336,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S5,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,0.009523809523809523,0.0380952380952381,0.19999999999999998,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,service,pooled_counts,85,55,0,0,210,350,140,85,0,0.0,0,85,,0.0,0,85,,0.0,0,55,,0.24285714285714285,85,350,,0.4,140,350,,0.6071428571428571,85,140,,0.39285714285714285,55,140,,0.0,0,140,,0.0,0,140,,-0.04571428571428572,0.06095238095238096,0.2,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,service,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.24285714285714285,,,,0.4,,,,0.6071428571428571,,,,0.39285714285714285,,,,0.0,,,,0.0,,,,-0.04571428571428572,0.06095238095238096,0.2,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S5,latency_only,candidate_raw_counts,17,11,0,0,0,28,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.6071428571428571,17,28,,1.0,28,28,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.11190476190476192,0.11190476190476192,0.4,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S5,latency_only,candidate_raw_counts,17,11,0,0,0,28,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.6071428571428571,17,28,,1.0,28,28,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.06428571428571428,0.06904761904761905,0.26666666666666666,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S5,latency_only,candidate_raw_counts,17,11,0,0,0,28,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.6071428571428571,17,28,,1.0,28,28,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.03571428571428572,0.045238095238095244,0.2,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S5,latency_only,candidate_raw_counts,17,11,0,0,0,28,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.6071428571428571,17,28,,1.0,28,28,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.026190476190476195,0.04047619047619048,0.13333333333333336,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S5,latency_only,candidate_raw_counts,17,11,0,0,0,28,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.6071428571428571,17,28,,1.0,28,28,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,0.009523809523809523,0.0380952380952381,0.19999999999999998,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,latency_only,pooled_counts,85,55,0,0,0,140,140,85,0,0.0,0,85,,0.0,0,85,,0.0,0,55,,0.6071428571428571,85,140,,1.0,140,140,,0.6071428571428571,85,140,,0.39285714285714285,55,140,,0.0,0,140,,0.0,0,140,,-0.04571428571428572,0.06095238095238096,0.2,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.6071428571428571,,,,1.0,,,,0.6071428571428571,,,,0.39285714285714285,,,,0.0,,,,0.0,,,,-0.04571428571428572,0.06095238095238096,0.2,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S5,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S5,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S5,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S5,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S5,near_boundary,candidate_raw_counts,17,0,0,0,0,17,17,17,0,0.0,0,17,,0.0,0,17,,,0,0,zero denominator,1.0,17,17,,1.0,17,17,,1.0,17,17,,0.0,0,17,,0.0,0,17,,0.0,0,17,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,near_boundary,pooled_counts,85,0,0,0,0,85,85,85,0,0.0,0,85,,0.0,0,85,,,0,0,zero denominator,1.0,85,85,,1.0,85,85,,1.0,85,85,,0.0,0,85,,0.0,0,85,,0.0,0,85,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S5,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.0,,,,,,,all denominators zero,1.0,,,,1.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,1,5,1,5,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S6,service,candidate_raw_counts,19,8,0,1,42,70,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.2714285714285714,19,70,,0.4,28,70,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.24285714285714288,0.24285714285714288,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S6,service,candidate_raw_counts,19,8,0,1,42,70,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.2714285714285714,19,70,,0.4,28,70,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S6,service,candidate_raw_counts,19,8,0,1,42,70,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.2714285714285714,19,70,,0.4,28,70,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S6,service,candidate_raw_counts,19,8,0,1,42,70,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.2714285714285714,19,70,,0.4,28,70,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.23095238095238096,0.23571428571428574,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S6,service,candidate_raw_counts,18,8,1,1,42,70,28,19,0,0.05263157894736842,1,19,,0.05263157894736842,1,19,,0.1111111111111111,1,9,,0.2714285714285714,19,70,,0.4,28,70,,0.6428571428571429,18,28,,0.2857142857142857,8,28,,0.03571428571428571,1,28,,0.03571428571428571,1,28,,-0.22142857142857145,0.23571428571428574,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,service,pooled_counts,94,40,1,5,210,350,140,95,0,0.010526315789473684,1,95,,0.050505050505050504,5,99,,0.024390243902439025,1,41,,0.2714285714285714,95,350,,0.4,140,350,,0.6714285714285714,94,140,,0.2857142857142857,40,140,,0.007142857142857143,1,140,,0.03571428571428571,5,140,,-0.2342857142857143,0.2380952380952381,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,service,equal_candidate_equal_workload_macro,,,,,,,,,,0.010526315789473684,,,,0.05052631578947368,,,,0.02222222222222222,,,,0.2714285714285714,,,,0.4,,,,0.6714285714285715,,,,0.2857142857142857,,,,0.007142857142857143,,,,0.03571428571428571,,,,-0.2342857142857143,0.2380952380952381,0.8,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S6,latency_only,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.24285714285714288,0.24285714285714288,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S6,latency_only,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S6,latency_only,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S6,latency_only,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.23095238095238096,0.23571428571428574,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S6,latency_only,candidate_raw_counts,18,8,1,1,0,28,28,19,0,0.05263157894736842,1,19,,0.05263157894736842,1,19,,0.1111111111111111,1,9,,0.6785714285714286,19,28,,1.0,28,28,,0.6428571428571429,18,28,,0.2857142857142857,8,28,,0.03571428571428571,1,28,,0.03571428571428571,1,28,,-0.22142857142857145,0.23571428571428574,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,latency_only,pooled_counts,94,40,1,5,0,140,140,95,0,0.010526315789473684,1,95,,0.050505050505050504,5,99,,0.024390243902439025,1,41,,0.6785714285714286,95,140,,1.0,140,140,,0.6714285714285714,94,140,,0.2857142857142857,40,140,,0.007142857142857143,1,140,,0.03571428571428571,5,140,,-0.2342857142857143,0.2380952380952381,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.010526315789473684,,,,0.05052631578947368,,,,0.02222222222222222,,,,0.6785714285714286,,,,1.0,,,,0.6714285714285715,,,,0.2857142857142857,,,,0.007142857142857143,,,,0.03571428571428571,,,,-0.2342857142857143,0.2380952380952381,0.8,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S6,near_boundary,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.24285714285714288,0.24285714285714288,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S6,near_boundary,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S6,near_boundary,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.2380952380952381,0.2380952380952381,0.8666666666666667,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S6,near_boundary,candidate_raw_counts,19,8,0,1,0,28,28,19,0,0.0,0,19,,0.05,1,20,,0.0,0,8,,0.6785714285714286,19,28,,1.0,28,28,,0.6785714285714286,19,28,,0.2857142857142857,8,28,,0.0,0,28,,0.03571428571428571,1,28,,-0.23095238095238096,0.23571428571428574,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S6,near_boundary,candidate_raw_counts,18,4,0,1,0,23,23,18,0,0.0,0,18,,0.05263157894736842,1,19,,0.0,0,4,,0.782608695652174,18,23,,1.0,23,23,,0.782608695652174,18,23,,0.17391304347826086,4,23,,0.0,0,23,,0.043478260869565216,1,23,,-0.15942028985507248,0.15942028985507248,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,near_boundary,pooled_counts,94,36,0,5,0,135,135,94,0,0.0,0,94,,0.050505050505050504,5,99,,0.0,0,36,,0.6962962962962963,94,135,,1.0,135,135,,0.6962962962962963,94,135,,0.26666666666666666,36,135,,0.0,0,135,,0.037037037037037035,5,135,,-0.22419753086419755,0.2251851851851852,0.8,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S6,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.05052631578947368,,,,0.0,,,,0.6993788819875777,,,,1.0,,,,0.6993788819875777,,,,0.26335403726708073,,,,0.0,,,,0.037267080745341616,,,,-0.22188405797101451,0.22283643892339547,0.8,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h104,-2,S1,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,-1,S1,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,0,S1,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,1,S1,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,2,S1,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,service,pooled_counts,0,110,0,0,150,260,110,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,110,,0.0,0,260,,0.4230769230769231,110,260,,0.0,0,110,,1.0,110,110,,0.0,0,110,,0.0,0,110,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.4230769230769231,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h104,-2,S1,latency_only,candidate_raw_counts,0,22,0,0,0,22,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,-1,S1,latency_only,candidate_raw_counts,0,22,0,0,0,22,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,0,S1,latency_only,candidate_raw_counts,0,22,0,0,0,22,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,1,S1,latency_only,candidate_raw_counts,0,22,0,0,0,22,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,2,S1,latency_only,candidate_raw_counts,0,22,0,0,0,22,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,latency_only,pooled_counts,0,110,0,0,0,110,110,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,110,,0.0,0,110,,1.0,110,110,,0.0,0,110,,1.0,110,110,,0.0,0,110,,0.0,0,110,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h104,-2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,-1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,0,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h104,ALL,S1,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h104,-2,S2,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.02469135802469132,0.032547699214365844,0.037037037037037035,,present,,,,,,,,,,,,,,,,,,,,
G0,h104,-1,S2,service,candidate_raw_counts,0,22,0,0,30,52,22,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,22,,0.0,0,52,,0.4230769230769231,22,52,,0.0,0,22,,1.0,22,22,,0.0,0,22,,0.0,0,22,,0.02300785634118964,0.03086419753086416,0.03703703703703698,,present,,,,,,,,,,,,,,,,,,,,
