case,source,variant,lambda,evaluator_safe,reference_safe,disagreement,evaluator_violation,reference_violation,reference_ttft_s,reference_tpot_s,reference_cache_key,evaluator_runtime_s
a100-s7-slow-prefill,nominal_gap,both_minus10,0.01365,True,False,optimistic,,tpot,1.679963226028467,1.1265418613669498,941d457c906db012ca632cda86d1ae0bb025da811734f02a32ce388d17742495,0.010254333028569818
a100-s7-slow-prefill,nominal_gap,both_minus10,0.0141,True,False,optimistic,,tpot,1.679963226028467,1.1717927389921714,f405bf53960a0fb6deff9f8a5e8c6b4ee9403b17f44f1430cc64f2a395429fd6,0.010192041983827949
a100-s7-slow-prefill,nominal_gap,both_minus10,0.015,True,False,optimistic,,tpot,1.679963226028467,1.1282321840011535,efbbf948ae7cea36d66dea56d2727f3be89f86c2bb43ee09421bd3e9047b2c3c,0.010458624979946762
a100-s7-slow-prefill,nominal_gap,both_minus10,0.02,True,False,optimistic,,tpot,1.6799632260373345,1.1075213820348653,726d3a7654a89748810eff71433578bbf9b8097f897e4afab96b7329e69b0e56,0.01115216698963195
a100-s7-slow-prefill,nominal_gap,both_minus10,0.025,True,False,optimistic,,tpot,1.6799632260373345,1.1400653142574173,c0d514de789ffcf7e68e25ed314cbf375b3228b360a43d38d778f3abb81e5fbb,0.011267874971963465
a100-s7-slow-prefill,nominal_gap,both_minus10,0.04,True,False,optimistic,,tpot,1.6799632260372777,1.1447505992680407,c4693bdb7099f2edc0370a79cdcfe35c996fc5852ff9f902e099371bd4414e77,0.012670791009441018
a100-s7-slow-prefill,nominal_gap,both_minus10,0.05,True,False,optimistic,,tpot,1.6799632260372777,1.1285020833780708,81876ff0cecd79d6031cc35a860643ac1225aa98fd858aec0eb248107bafb190,0.013537542021367699
a100-s7-slow-prefill,nominal_gap,both_minus10,0.06,False,False,agreement,decode_sla_budget,tpot,1.6799632260372777,1.6158169776717886,f1d7f8890cfe56f896fb4e0a0610a17ae1844e221bf6696f5e54eb0ba8fb3d64,0.012298999994527549
a100-s7-slow-prefill,nominal_gap,both_minus10,0.08,False,False,agreement,decode_sla_budget,tpot,1.6799632260350323,1.684603397128062,c052bf120d9ba1ee29f9211d6eb3d0b5cd75fe8f943cb5319634836b7aa60924,0.01357537496369332
a100-s7-slow-prefill,nominal_gap,both_minus10,0.16,False,False,agreement,decode_sla_budget,tpot,1.6799632260361692,1.6753569973931421,e176842eb3b9267b6c854c4262403b6e4c4e5842dfbfd97ed4ba67c40e609c29,0.017746875004377216
a100-s7-slow-prefill,nominal_gap,both_minus10,0.32,False,False,agreement,decode_sla_budget,tpot,1.6799632260361266,1.614528156092807,b12536e8a151ec0a5199bed87cdf7fbb14b3b4c340040508106d1a7e52d3d20e,0.023058499966282398
a100-s7-slow-prefill,nominal_gap,both_minus10,0.64,False,False,agreement,decode_sla_budget,tpot,1.6914124858324415,1.7122315091640852,d8ec6b936774716d74ffa498172cf1e69b0d32f7bd38ba161e13fabb0b6926d0,0.02982512500602752
a100-s7-slow-prefill,nominal_gap,both_minus10,1.28,False,False,agreement,decode_sla_budget,tpot,1.6836340084467674,1.712253625603915,44e3c1d914edb5c731b585c61d9d41b25a9ed34b2516a8ea43fe1ccd09e73d9a,0.03605366701958701
a100-s7-slow-prefill,nominal_gap,both_minus20,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,dbd83056126ee5ae6de2ac30022727c1d1e4bbd82beaec4874187a72227001f2,0.009282457991503179
a100-s7-slow-prefill,nominal_gap,both_minus20,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,8c9259a4224fb31413116ff802890ec835974d7f3d05a5870f11df9e8b3b45c0,0.00932358397403732
a100-s7-slow-prefill,nominal_gap,both_minus20,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,6d4d8b5b2c8f5d9655c5e6ade8ff4f0fd662ee1a5173b11db2e06fe441a24050,0.009122791001573205
a100-s7-slow-prefill,nominal_gap,both_minus20,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,b0f4ac28a4d7c28c1935f55589bf0a126cc2eb4470bade2a2e130235b4e8b64d,0.009336124989204109
a100-s7-slow-prefill,nominal_gap,both_minus20,0.01365,True,False,optimistic,,tpot,1.679963226028467,1.1265418613669498,941d457c906db012ca632cda86d1ae0bb025da811734f02a32ce388d17742495,0.008992249961011112
a100-s7-slow-prefill,nominal_gap,both_minus20,0.0141,True,False,optimistic,,tpot,1.679963226028467,1.1717927389921714,f405bf53960a0fb6deff9f8a5e8c6b4ee9403b17f44f1430cc64f2a395429fd6,0.008887916046660393
a100-s7-slow-prefill,nominal_gap,both_minus20,0.015,True,False,optimistic,,tpot,1.679963226028467,1.1282321840011535,efbbf948ae7cea36d66dea56d2727f3be89f86c2bb43ee09421bd3e9047b2c3c,0.008866999996826053
a100-s7-slow-prefill,nominal_gap,both_minus20,0.02,True,False,optimistic,,tpot,1.6799632260373345,1.1075213820348653,726d3a7654a89748810eff71433578bbf9b8097f897e4afab96b7329e69b0e56,0.009851833980064839
a100-s7-slow-prefill,nominal_gap,both_minus20,0.025,True,False,optimistic,,tpot,1.6799632260373345,1.1400653142574173,c0d514de789ffcf7e68e25ed314cbf375b3228b360a43d38d778f3abb81e5fbb,0.010362041008193046
a100-s7-slow-prefill,nominal_gap,both_minus20,0.04,True,False,optimistic,,tpot,1.6799632260372777,1.1447505992680407,c4693bdb7099f2edc0370a79cdcfe35c996fc5852ff9f902e099371bd4414e77,0.014953249949030578
a100-s7-slow-prefill,nominal_gap,both_minus20,0.05,True,False,optimistic,,tpot,1.6799632260372777,1.1285020833780708,81876ff0cecd79d6031cc35a860643ac1225aa98fd858aec0eb248107bafb190,0.014728082984220237
a100-s7-slow-prefill,nominal_gap,both_minus20,0.06,True,False,optimistic,,tpot,1.6799632260372777,1.6158169776717886,f1d7f8890cfe56f896fb4e0a0610a17ae1844e221bf6696f5e54eb0ba8fb3d64,0.015559749968815595
a100-s7-slow-prefill,nominal_gap,both_minus20,0.08,True,False,optimistic,,tpot,1.6799632260350323,1.684603397128062,c052bf120d9ba1ee29f9211d6eb3d0b5cd75fe8f943cb5319634836b7aa60924,0.01750941702630371
a100-s7-slow-prefill,nominal_gap,both_minus20,0.16,True,False,optimistic,,tpot,1.6799632260361692,1.6753569973931421,e176842eb3b9267b6c854c4262403b6e4c4e5842dfbfd97ed4ba67c40e609c29,0.0238765410031192
a100-s7-slow-prefill,nominal_gap,both_minus20,0.32,True,False,optimistic,,tpot,1.6799632260361266,1.614528156092807,b12536e8a151ec0a5199bed87cdf7fbb14b3b4c340040508106d1a7e52d3d20e,0.031636749976314604
a100-s7-slow-prefill,nominal_gap,both_minus20,0.64,True,False,optimistic,,tpot,1.6914124858324415,1.7122315091640852,d8ec6b936774716d74ffa498172cf1e69b0d32f7bd38ba161e13fabb0b6926d0,0.04052391601726413
a100-s7-slow-prefill,nominal_gap,both_minus20,1.28,False,False,agreement,decode_sla_budget,tpot,1.6836340084467674,1.712253625603915,44e3c1d914edb5c731b585c61d9d41b25a9ed34b2516a8ea43fe1ccd09e73d9a,0.03783691697753966
a100-s7-slow-ttft,nominal_gap,nominal,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,59e3918e9cf57f44df2cb3f52ba39b9ac7c760568c3937760280ee4b8f2a4031,0.009568541019689292
a100-s7-slow-ttft,nominal_gap,nominal,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,d80a2248015501009100203b6abd7b106b2f19420cd59ea27ee5ed580d6897e8,0.009499709005467594
a100-s7-slow-ttft,nominal_gap,nominal,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,1c0fccfe90e190f2793f35759463728d276650ada9c5608a2032cb07cc4bc023,0.009625666018109769
a100-s7-slow-ttft,nominal_gap,nominal,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,14c8c5b33433ba56bd06b05dd7fda15e1d39d60717772a9c320bfc132dd0223d,0.009395333006978035
a100-s7-slow-ttft,nominal_gap,nominal,0.015,True,True,agreement,,,1.679963226028467,1.1282321840011535,cec6e04615de8d69093979d29c51d2d80bfd91c5af18a5a9e0e59f02f6e7643d,0.009914832946378738
a100-s7-slow-ttft,nominal_gap,nominal,0.02,True,True,agreement,,,1.6799632260373345,1.1075213820348653,59e74e39a2e6a10f472d3cc1e3dd0ceeabd484d283f84426b8a78d0780194738,0.01058883301448077
a100-s7-slow-ttft,nominal_gap,nominal,0.025,True,True,agreement,,,1.6799632260373345,1.1400653142574173,0254cda7543747f9eeb0785a2a925d878800d96dd2a00e0f4897095fd2ec7bd1,0.011229166993871331
a100-s7-slow-ttft,nominal_gap,nominal,0.04,True,True,agreement,,,1.6799632260372777,1.1447505992680407,04b3bd2d73fe3aa705fec7938c24c7761fc1585a7b81347309c605d076f54d12,0.0129187919665128
a100-s7-slow-ttft,nominal_gap,nominal,0.08,True,True,agreement,,,1.6799632260350323,1.684603397128062,f5ed9d29b6bc2399695d73df90bf1c4670bf13c32a79e44624cb8a2774386e01,0.016760541999246925
a100-s7-slow-ttft,nominal_gap,nominal,0.16,True,True,agreement,,,1.6799632260361692,1.6753569973931421,8cdf45b10b54eddc36476f23a30435e861d654e004bbd230c004670b0905894f,0.02261045901104808
a100-s7-slow-ttft,nominal_gap,nominal,0.32,True,True,agreement,,,1.6799632260361266,1.614528156092807,8ab17e25e2174f33d445f31094afaaeef2ae842991704acfdc01ec108098d62b,0.03027637500781566
a100-s7-slow-ttft,nominal_gap,nominal,0.64,True,True,agreement,,,1.6914124858324415,1.7122315091640852,710435d9a18c706babe55fb3a06b25f72040c8d083b430b436b32f5b86f95e5b,0.040662958985194564
a100-s7-slow-ttft,nominal_gap,nominal,1.28,True,True,agreement,,,1.6836340084467674,1.712253625603915,9a0bd6af67bc2d4c74b59d917d43a906bbee44d4afc11397c46a087ed920fdc1,0.049255834019277245
a100-s7-slow-ttft,nominal_gap,nominal,1.6,False,True,conservative,network,,1.6927740373959805,1.7122536256039664,5ea047d475350e030de787db28da04e0563d8af130ac360ee8f0912efd05b170,0.005375750013627112
a100-s7-slow-ttft,nominal_gap,nominal,1.92,False,True,conservative,network,,1.682242461093023,1.712238881964045,dace21f4286d51a6953a9110db3facef1b787d6a813e6c0505d6a6a0a4a8040c,0.005430207995232195
a100-s7-slow-ttft,nominal_gap,nominal,2.56,False,True,conservative,network,,1.6799632260360484,1.6310532710758947,b8975e8952081d354c4ed0a4bfa4a9a63ff2244138c21b8de401033e6d68d117,0.0046159999910742044
a100-s7-slow-ttft,nominal_gap,nominal,5.12,False,True,conservative,network,,1.6799632260360404,1.278337022512031,61e6f3c2dcf4a5db342a4059a188deeb790a7a41e54dac7719a89d07ca776188,0.0023132089991122484
a100-s7-slow-ttft,nominal_gap,nominal,10.24,False,True,conservative,network,,1.7260826227359827,1.6794026899820196,7ccebb90da48736793f948dabe6a7eb68361292f3fe9920a1031368678d750df,0.0008774580201134086
a100-s7-slow-ttft,nominal_gap,nominal,12.8,False,True,conservative,network,,1.7658262110919836,1.783433809671969,56313d46172aaecb09cc43ccdae9d6f16f593f1bc4970a152d277ef7b08b1a2a,0.0008525419980287552
a100-s7-slow-ttft,nominal_gap,nominal,15.36,False,False,agreement,network,ttft,1.8734677154919792,1.8570302036846806,c46b91c1304a2cfd65a67fdeb10f3f0189f3a9e44ccb81715cc85ac22ecb7863,0.0008381250081583858
a100-s7-slow-ttft,nominal_gap,nominal,20.48,False,False,agreement,network,ttft,1.943501163991984,1.8616921950959702,0bb5a47494147e47f54c6ada9898836d7eadfcf086228464654c1a6fc6276398,0.0005190419615246356
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,59e3918e9cf57f44df2cb3f52ba39b9ac7c760568c3937760280ee4b8f2a4031,0.008945709036197513
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,d80a2248015501009100203b6abd7b106b2f19420cd59ea27ee5ed580d6897e8,0.008864958013873547
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,1c0fccfe90e190f2793f35759463728d276650ada9c5608a2032cb07cc4bc023,0.008825916971545666
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,14c8c5b33433ba56bd06b05dd7fda15e1d39d60717772a9c320bfc132dd0223d,0.008950499992351979
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.015,True,True,agreement,,,1.679963226028467,1.1282321840011535,cec6e04615de8d69093979d29c51d2d80bfd91c5af18a5a9e0e59f02f6e7643d,0.00933774997247383
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.02,True,True,agreement,,,1.6799632260373345,1.1075213820348653,59e74e39a2e6a10f472d3cc1e3dd0ceeabd484d283f84426b8a78d0780194738,0.010614208993501961
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.025,True,True,agreement,,,1.6799632260373345,1.1400653142574173,0254cda7543747f9eeb0785a2a925d878800d96dd2a00e0f4897095fd2ec7bd1,0.012689874973148108
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.04,True,True,agreement,,,1.6799632260372777,1.1447505992680407,04b3bd2d73fe3aa705fec7938c24c7761fc1585a7b81347309c605d076f54d12,0.029065000009723008
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.08,True,True,agreement,,,1.6799632260350323,1.684603397128062,f5ed9d29b6bc2399695d73df90bf1c4670bf13c32a79e44624cb8a2774386e01,0.029580374946817756
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.16,True,True,agreement,,,1.6799632260361692,1.6753569973931421,8cdf45b10b54eddc36476f23a30435e861d654e004bbd230c004670b0905894f,0.028570208000019193
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.32,True,True,agreement,,,1.6799632260361266,1.614528156092807,8ab17e25e2174f33d445f31094afaaeef2ae842991704acfdc01ec108098d62b,0.0341012499993667
a100-s7-slow-ttft,nominal_gap,prefill_minus5,0.64,True,True,agreement,,,1.6914124858324415,1.7122315091640852,710435d9a18c706babe55fb3a06b25f72040c8d083b430b436b32f5b86f95e5b,0.041368542006239295
a100-s7-slow-ttft,nominal_gap,prefill_minus5,1.28,True,True,agreement,,,1.6836340084467674,1.712253625603915,9a0bd6af67bc2d4c74b59d917d43a906bbee44d4afc11397c46a087ed920fdc1,0.051735833985731006
a100-s7-slow-ttft,nominal_gap,prefill_minus5,1.6,True,True,agreement,,,1.6927740373959805,1.7122536256039664,5ea047d475350e030de787db28da04e0563d8af130ac360ee8f0912efd05b170,0.0537877919850871
a100-s7-slow-ttft,nominal_gap,prefill_minus5,1.92,False,True,conservative,network,,1.682242461093023,1.712238881964045,dace21f4286d51a6953a9110db3facef1b787d6a813e6c0505d6a6a0a4a8040c,0.005593459005467594
a100-s7-slow-ttft,nominal_gap,prefill_minus5,2.56,False,True,conservative,network,,1.6799632260360484,1.6310532710758947,b8975e8952081d354c4ed0a4bfa4a9a63ff2244138c21b8de401033e6d68d117,0.004958375007845461
a100-s7-slow-ttft,nominal_gap,prefill_minus5,5.12,False,True,conservative,network,,1.6799632260360404,1.278337022512031,61e6f3c2dcf4a5db342a4059a188deeb790a7a41e54dac7719a89d07ca776188,0.0025785830221138895
a100-s7-slow-ttft,nominal_gap,prefill_minus5,10.24,False,True,conservative,network,,1.7260826227359827,1.6794026899820196,7ccebb90da48736793f948dabe6a7eb68361292f3fe9920a1031368678d750df,0.0020160830463282764
a100-s7-slow-ttft,nominal_gap,prefill_minus5,12.8,False,True,conservative,network,,1.7658262110919836,1.783433809671969,56313d46172aaecb09cc43ccdae9d6f16f593f1bc4970a152d277ef7b08b1a2a,0.0008769169799052179
a100-s7-slow-ttft,nominal_gap,prefill_minus5,15.36,False,False,agreement,network,ttft,1.8734677154919792,1.8570302036846806,c46b91c1304a2cfd65a67fdeb10f3f0189f3a9e44ccb81715cc85ac22ecb7863,0.0008937089587561786
a100-s7-slow-ttft,nominal_gap,prefill_minus5,20.48,False,False,agreement,network,ttft,1.943501163991984,1.8616921950959702,0bb5a47494147e47f54c6ada9898836d7eadfcf086228464654c1a6fc6276398,0.000728249957319349
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,59e3918e9cf57f44df2cb3f52ba39b9ac7c760568c3937760280ee4b8f2a4031,0.00932412501424551
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,d80a2248015501009100203b6abd7b106b2f19420cd59ea27ee5ed580d6897e8,0.008917125000152737
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,1c0fccfe90e190f2793f35759463728d276650ada9c5608a2032cb07cc4bc023,0.008992292045149952
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,14c8c5b33433ba56bd06b05dd7fda15e1d39d60717772a9c320bfc132dd0223d,0.009383582975715399
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.015,True,True,agreement,,,1.679963226028467,1.1282321840011535,cec6e04615de8d69093979d29c51d2d80bfd91c5af18a5a9e0e59f02f6e7643d,0.009663458971772343
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.02,True,True,agreement,,,1.6799632260373345,1.1075213820348653,59e74e39a2e6a10f472d3cc1e3dd0ceeabd484d283f84426b8a78d0780194738,0.01013387501006946
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.025,True,True,agreement,,,1.6799632260373345,1.1400653142574173,0254cda7543747f9eeb0785a2a925d878800d96dd2a00e0f4897095fd2ec7bd1,0.010699749982450157
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.04,True,True,agreement,,,1.6799632260372777,1.1447505992680407,04b3bd2d73fe3aa705fec7938c24c7761fc1585a7b81347309c605d076f54d12,0.012387875001877546
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.08,True,True,agreement,,,1.6799632260350323,1.684603397128062,f5ed9d29b6bc2399695d73df90bf1c4670bf13c32a79e44624cb8a2774386e01,0.016581750009208918
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.16,True,True,agreement,,,1.6799632260361692,1.6753569973931421,8cdf45b10b54eddc36476f23a30435e861d654e004bbd230c004670b0905894f,0.023721124976873398
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.32,True,True,agreement,,,1.6799632260361266,1.614528156092807,8ab17e25e2174f33d445f31094afaaeef2ae842991704acfdc01ec108098d62b,0.03098749998025596
a100-s7-slow-ttft,nominal_gap,prefill_minus10,0.64,True,True,agreement,,,1.6914124858324415,1.7122315091640852,710435d9a18c706babe55fb3a06b25f72040c8d083b430b436b32f5b86f95e5b,0.04353162500774488
a100-s7-slow-ttft,nominal_gap,prefill_minus10,1.28,True,True,agreement,,,1.6836340084467674,1.712253625603915,9a0bd6af67bc2d4c74b59d917d43a906bbee44d4afc11397c46a087ed920fdc1,0.05264974996680394
a100-s7-slow-ttft,nominal_gap,prefill_minus10,1.6,True,True,agreement,,,1.6927740373959805,1.7122536256039664,5ea047d475350e030de787db28da04e0563d8af130ac360ee8f0912efd05b170,0.05780304200015962
a100-s7-slow-ttft,nominal_gap,prefill_minus10,1.92,False,True,conservative,network,,1.682242461093023,1.712238881964045,dace21f4286d51a6953a9110db3facef1b787d6a813e6c0505d6a6a0a4a8040c,0.006358582992106676
a100-s7-slow-ttft,nominal_gap,prefill_minus10,2.56,False,True,conservative,network,,1.6799632260360484,1.6310532710758947,b8975e8952081d354c4ed0a4bfa4a9a63ff2244138c21b8de401033e6d68d117,0.005734957987442613
a100-s7-slow-ttft,nominal_gap,prefill_minus10,5.12,False,True,conservative,network,,1.6799632260360404,1.278337022512031,61e6f3c2dcf4a5db342a4059a188deeb790a7a41e54dac7719a89d07ca776188,0.0034912499831989408
a100-s7-slow-ttft,nominal_gap,prefill_minus10,10.24,False,True,conservative,network,,1.7260826227359827,1.6794026899820196,7ccebb90da48736793f948dabe6a7eb68361292f3fe9920a1031368678d750df,0.0023910829913802445
a100-s7-slow-ttft,nominal_gap,prefill_minus10,12.8,False,True,conservative,network,,1.7658262110919836,1.783433809671969,56313d46172aaecb09cc43ccdae9d6f16f593f1bc4970a152d277ef7b08b1a2a,0.001114457962103188
a100-s7-slow-ttft,nominal_gap,prefill_minus10,15.36,False,False,agreement,network,ttft,1.8734677154919792,1.8570302036846806,c46b91c1304a2cfd65a67fdeb10f3f0189f3a9e44ccb81715cc85ac22ecb7863,0.0010582919931039214
a100-s7-slow-ttft,nominal_gap,prefill_minus10,20.48,False,False,agreement,network,ttft,1.943501163991984,1.8616921950959702,0bb5a47494147e47f54c6ada9898836d7eadfcf086228464654c1a6fc6276398,0.0010853750281967223
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,59e3918e9cf57f44df2cb3f52ba39b9ac7c760568c3937760280ee4b8f2a4031,0.010891749989241362
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,d80a2248015501009100203b6abd7b106b2f19420cd59ea27ee5ed580d6897e8,0.010717083991039544
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,1c0fccfe90e190f2793f35759463728d276650ada9c5608a2032cb07cc4bc023,0.010752541013062
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,14c8c5b33433ba56bd06b05dd7fda15e1d39d60717772a9c320bfc132dd0223d,0.010794333997182548
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.015,True,True,agreement,,,1.679963226028467,1.1282321840011535,cec6e04615de8d69093979d29c51d2d80bfd91c5af18a5a9e0e59f02f6e7643d,0.011007541965227574
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.02,True,True,agreement,,,1.6799632260373345,1.1075213820348653,59e74e39a2e6a10f472d3cc1e3dd0ceeabd484d283f84426b8a78d0780194738,0.011308707995340228
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.025,True,True,agreement,,,1.6799632260373345,1.1400653142574173,0254cda7543747f9eeb0785a2a925d878800d96dd2a00e0f4897095fd2ec7bd1,0.011795207974500954
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.04,True,True,agreement,,,1.6799632260372777,1.1447505992680407,04b3bd2d73fe3aa705fec7938c24c7761fc1585a7b81347309c605d076f54d12,0.013878291007131338
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.08,True,True,agreement,,,1.6799632260350323,1.684603397128062,f5ed9d29b6bc2399695d73df90bf1c4670bf13c32a79e44624cb8a2774386e01,0.019418624986428767
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.16,True,True,agreement,,,1.6799632260361692,1.6753569973931421,8cdf45b10b54eddc36476f23a30435e861d654e004bbd230c004670b0905894f,0.02444616600405425
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.32,True,True,agreement,,,1.6799632260361266,1.614528156092807,8ab17e25e2174f33d445f31094afaaeef2ae842991704acfdc01ec108098d62b,0.03140070801600814
a100-s7-slow-ttft,nominal_gap,prefill_minus20,0.64,True,True,agreement,,,1.6914124858324415,1.7122315091640852,710435d9a18c706babe55fb3a06b25f72040c8d083b430b436b32f5b86f95e5b,0.04253716702805832
a100-s7-slow-ttft,nominal_gap,prefill_minus20,1.28,True,True,agreement,,,1.6836340084467674,1.712253625603915,9a0bd6af67bc2d4c74b59d917d43a906bbee44d4afc11397c46a087ed920fdc1,0.04909570800373331
a100-s7-slow-ttft,nominal_gap,prefill_minus20,1.6,True,True,agreement,,,1.6927740373959805,1.7122536256039664,5ea047d475350e030de787db28da04e0563d8af130ac360ee8f0912efd05b170,0.05129479197785258
a100-s7-slow-ttft,nominal_gap,prefill_minus20,1.92,True,True,agreement,,,1.682242461093023,1.712238881964045,dace21f4286d51a6953a9110db3facef1b787d6a813e6c0505d6a6a0a4a8040c,0.05493266595294699
a100-s7-slow-ttft,nominal_gap,prefill_minus20,2.56,False,True,conservative,network,,1.6799632260360484,1.6310532710758947,b8975e8952081d354c4ed0a4bfa4a9a63ff2244138c21b8de401033e6d68d117,0.009196292026899755
a100-s7-slow-ttft,nominal_gap,prefill_minus20,5.12,False,True,conservative,network,,1.6799632260360404,1.278337022512031,61e6f3c2dcf4a5db342a4059a188deeb790a7a41e54dac7719a89d07ca776188,0.0038008340052329004
a100-s7-slow-ttft,nominal_gap,prefill_minus20,10.24,False,True,conservative,network,,1.7260826227359827,1.6794026899820196,7ccebb90da48736793f948dabe6a7eb68361292f3fe9920a1031368678d750df,0.002302541979588568
a100-s7-slow-ttft,nominal_gap,prefill_minus20,12.8,False,True,conservative,network,,1.7658262110919836,1.783433809671969,56313d46172aaecb09cc43ccdae9d6f16f593f1bc4970a152d277ef7b08b1a2a,0.0018723749672062695
a100-s7-slow-ttft,nominal_gap,prefill_minus20,15.36,False,False,agreement,network,ttft,1.8734677154919792,1.8570302036846806,c46b91c1304a2cfd65a67fdeb10f3f0189f3a9e44ccb81715cc85ac22ecb7863,0.0018538329750299454
a100-s7-slow-ttft,nominal_gap,prefill_minus20,20.48,False,False,agreement,network,ttft,1.943501163991984,1.8616921950959702,0bb5a47494147e47f54c6ada9898836d7eadfcf086228464654c1a6fc6276398,0.0013209590106271207
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.006,True,True,agreement,,,1.679963226044383,0.11742602881111452,59e3918e9cf57f44df2cb3f52ba39b9ac7c760568c3937760280ee4b8f2a4031,0.009232208016328514
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.01,True,True,agreement,,,1.679963226028467,0.11742602881111452,d80a2248015501009100203b6abd7b106b2f19420cd59ea27ee5ed580d6897e8,0.009106667013838887
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.0131,True,True,agreement,,,1.679963226028467,0.11742602881111452,1c0fccfe90e190f2793f35759463728d276650ada9c5608a2032cb07cc4bc023,0.009140332986135036
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.0132,True,True,agreement,,,1.679963226028467,0.11742602881111452,14c8c5b33433ba56bd06b05dd7fda15e1d39d60717772a9c320bfc132dd0223d,0.009234292025212198
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.015,True,True,agreement,,,1.679963226028467,1.1282321840011535,cec6e04615de8d69093979d29c51d2d80bfd91c5af18a5a9e0e59f02f6e7643d,0.009507167036645114
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.02,True,True,agreement,,,1.6799632260373345,1.1075213820348653,59e74e39a2e6a10f472d3cc1e3dd0ceeabd484d283f84426b8a78d0780194738,0.010128916997928172
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.025,True,True,agreement,,,1.6799632260373345,1.1400653142574173,0254cda7543747f9eeb0785a2a925d878800d96dd2a00e0f4897095fd2ec7bd1,0.011412291030865163
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.04,True,True,agreement,,,1.6799632260372777,1.1447505992680407,04b3bd2d73fe3aa705fec7938c24c7761fc1585a7b81347309c605d076f54d12,0.01345370797207579
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.08,True,True,agreement,,,1.6799632260350323,1.684603397128062,f5ed9d29b6bc2399695d73df90bf1c4670bf13c32a79e44624cb8a2774386e01,0.019845500006340444
a100-s7-slow-ttft,nominal_gap,decode_minus5,0.16,True,True,agreement,,,1.6799632260361692,1.6753569973931421,8cdf45b10b54eddc36476f23a30435e861d654e004bbd230c004670b0905894f,0.025791707972530276
