group,regime,kind,role,bias,policy,candidate_count,grid_points,chosen_shift,reported_intensity,output_reference_safe,selected_optimistic,validated_usable_intensity,reference_oracle_intensity,normalized_usable_quality,reference_regret,abstention,reference_calls,evaluator_calls,evaluator_runtime_s,replayed_reference_runtime_s,estimated_planning_runtime_s,query_trace,grid_optimistic,grid_conservative,grid_denominator
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,53,1,4.096,True,False,4.096,9.7419846861,0.4204482076269561,5.6459846861,False,5,265,38.32401271915296,138.2005311580142,176.52454387716716,"[{""shift"":1,""intensity"":2.4888265932,""safe"":true},{""shift"":1,""intensity"":2.5433247991,""safe"":true},{""shift"":1,""intensity"":2.6559274079,""safe"":true},{""shift"":1,""intensity"":2.8963093757,""safe"":true},{""shift"":1,""intensity"":4.096,""safe"":true}]",,,
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,evaluator_only,5,53,0,2.8963093757,True,False,2.8963093757,9.7419846861,0.2973017787466341,6.845675310400001,False,0,265,39.03907770017395,0.0,39.03907770017395,[],0,47,265
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,compute_margin_25pct,5,53,,,,False,0.0,9.7419846861,0.0,9.7419846861,True,0,265,5.545538199541625,0.0,5.545538199541625,[],0,212,265
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,capacity_derating_20pct,5,53,0,2.2333598365,True,False,2.2333598365,9.7419846861,0.22925101080138105,7.5086248496,False,0,265,39.03907770017395,0.0,39.03907770017395,[],0,82,265
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,four_scenarios,5,53,,,,False,0.0,9.7419846861,0.0,9.7419846861,True,0,1060,90.7533911006758,0.0,90.7533911006758,[],0,212,265
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,selected_point_reference,5,53,0,2.8963093757,True,False,2.8963093757,9.7419846861,0.2973017787466341,6.845675310400001,False,1,265,39.03907770017395,22.62646020000102,61.66553790017497,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true}]",,,
h102-o300-d120-heterogeneous-slow,prefill,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,53,0,7.512097122,True,False,7.512097122,9.7419846861,0.7711054127110634,2.2298875641,False,5,265,39.03907770017395,145.09804300003452,184.13712070020847,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true},{""shift"":0,""intensity"":4.096,""safe"":true},{""shift"":0,""intensity"":5.7926187515,""safe"":true},{""shift"":0,""intensity"":6.8886234338,""safe"":true},{""shift"":0,""intensity"":7.512097122,""safe"":true}]",,,
h102-o300-d120-a100-slow,decode,a100,primary,1.0,evaluator_only,1,22,0,0.016,True,False,0.016,0.0194439577,0.8228777416029865,0.0034439577,False,0,22,0.22584550915053114,0.0,0.22584550915053114,[],0,2,22
h102-o300-d120-a100-slow,decode,a100,primary,1.0,compute_margin_25pct,1,22,,,,False,0.0,0.0194439577,0.0,0.0194439577,True,0,22,0.0784245997783728,0.0,0.0784245997783728,[],0,5,22
h102-o300-d120-a100-slow,decode,a100,primary,1.0,capacity_derating_20pct,1,22,0,0.004,True,False,0.004,0.0194439577,0.20571943540074664,0.0154439577,False,0,22,0.22584550915053114,0.0,0.22584550915053114,[],0,3,22
h102-o300-d120-a100-slow,decode,a100,primary,1.0,four_scenarios,1,22,,,,False,0.0,0.0194439577,0.0,0.0194439577,True,0,88,0.530473409104161,0.0,0.530473409104161,[],0,5,22
h102-o300-d120-a100-slow,decode,a100,primary,1.0,selected_point_reference,1,22,0,0.016,True,False,0.016,0.0194439577,0.8228777416029865,0.0034439577,False,1,22,0.22584550915053114,125.07947920798324,125.30532471713377,"[{""shift"":0,""intensity"":0.016,""safe"":true}]",,,
h102-o300-d120-a100-slow,decode,a100,primary,1.0,selected_partition_boundary_reference,1,22,0,0.016,True,False,0.016,0.0194439577,0.8228777416029865,0.0034439577,False,5,22,0.22584550915053114,467.5185245089233,467.7443700180738,"[{""shift"":0,""intensity"":0.016,""safe"":true},{""shift"":0,""intensity"":0.0163503544,""safe"":false},{""shift"":0,""intensity"":0.004,""safe"":true},{""shift"":0,""intensity"":0.0167083805,""safe"":false},{""shift"":0,""intensity"":0.001,""safe"":true}]",,,
h102-o300-d120-a100-slow,decode,a100,primary,0.9,evaluator_only,1,22,0,0.0174481237,False,True,0.0,0.0194439577,0.0,0.0194439577,False,0,22,0.2555248996941373,0.0,0.2555248996941373,[],3,2,22
h102-o300-d120-a100-slow,decode,a100,primary,0.9,compute_margin_25pct,1,22,,,,False,0.0,0.0194439577,0.0,0.0194439577,True,0,22,0.10903459985274822,0.0,0.10903459985274822,[],0,5,22
h102-o300-d120-a100-slow,decode,a100,primary,0.9,capacity_derating_20pct,1,22,0,0.004,True,False,0.004,0.0194439577,0.20571943540074664,0.0154439577,False,0,22,0.2555248996941373,0.0,0.2555248996941373,[],0,3,22
h102-o300-d120-a100-slow,decode,a100,primary,0.9,four_scenarios,1,22,,,,False,0.0,0.0194439577,0.0,0.0194439577,True,0,88,0.7046817994560115,0.0,0.7046817994560115,[],0,5,22
h102-o300-d120-a100-slow,decode,a100,primary,0.9,selected_point_reference,1,22,,,,False,0.0,0.0194439577,0.0,0.0194439577,True,1,22,0.2555248996941373,53.2357376999571,53.491262599651236,"[{""shift"":0,""intensity"":0.0174481237,""safe"":false}]",,,
h102-o300-d120-a100-slow,decode,a100,primary,0.9,selected_partition_boundary_reference,1,22,0,0.016,True,False,0.016,0.0194439577,0.8228777416029865,0.0034439577,False,5,22,0.2555248996941373,335.74470200791257,336.0002269076067,"[{""shift"":0,""intensity"":0.0174481237,""safe"":false},{""shift"":0,""intensity"":0.0167083805,""safe"":false},{""shift"":0,""intensity"":0.0163503544,""safe"":false},{""shift"":0,""intensity"":0.016,""safe"":true},{""shift"":0,""intensity"":0.0182206181,""safe"":false}]",,,
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,evaluator_only,1,22,0,0.0212037863,False,True,0.0,0.0207494329,0.0,0.0207494329,False,0,22,1.3151362919597887,0.0,1.3151362919597887,[],1,0,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,compute_margin_25pct,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,0,22,0.28027089999523014,0.0,0.28027089999523014,[],0,12,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,capacity_derating_20pct,1,22,0,0.0167083805,True,False,0.0167083805,0.0207494329,0.8052451640738577,0.004041052399999998,False,0,22,1.3151362919597887,0.0,1.3151362919597887,[],0,7,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,four_scenarios,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,0,88,2.7252789917984046,0.0,2.7252789917984046,[],0,12,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,selected_point_reference,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,1,22,1.3151362919597887,42.60126589995343,43.91640219191322,"[{""shift"":0,""intensity"":0.0212037863,""safe"":false}]",,,
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,1.0,selected_partition_boundary_reference,1,22,0,0.0207494329,True,False,0.0207494329,0.0207494329,1.0,0.0,False,5,22,1.3151362919597887,228.64436319994275,229.95949949190253,"[{""shift"":0,""intensity"":0.0212037863,""safe"":false},{""shift"":0,""intensity"":0.0207494329,""safe"":true},{""shift"":0,""intensity"":0.0216680888,""safe"":false},{""shift"":0,""intensity"":0.019869725,""safe"":true},{""shift"":0,""intensity"":0.022627417,""safe"":false}]",,,
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,evaluator_only,1,22,0,0.022627417,False,True,0.0,0.0207494329,0.0,0.0207494329,False,0,22,0.8226990998955444,0.0,0.8226990998955444,[],3,0,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,compute_margin_25pct,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,0,22,0.41735999984666705,0.0,0.41735999984666705,[],0,12,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,capacity_derating_20pct,1,22,0,0.0174481237,True,False,0.0174481237,0.0207494329,0.8408964131255847,0.0033013092000000015,False,0,22,0.8226990998955444,0.0,0.8226990998955444,[],0,6,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,four_scenarios,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,0,88,2.4354283993598074,0.0,2.4354283993598074,[],0,12,22
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,selected_point_reference,1,22,,,,False,0.0,0.0207494329,0.0,0.0207494329,True,1,22,0.8226990998955444,40.94002579996595,41.762724899861496,"[{""shift"":0,""intensity"":0.022627417,""safe"":false}]",,,
h102-o300-d120-a100-slow,relaxed_decode,a100,primary,0.9,selected_partition_boundary_reference,1,22,0,0.0207494329,True,False,0.0207494329,0.0207494329,1.0,0.0,False,5,22,0.8226990998955444,223.6808421999449,224.50354129984044,"[{""shift"":0,""intensity"":0.022627417,""safe"":false},{""shift"":0,""intensity"":0.0216680888,""safe"":false},{""shift"":0,""intensity"":0.0212037863,""safe"":false},{""shift"":0,""intensity"":0.0207494329,""safe"":true},{""shift"":0,""intensity"":0.032,""safe"":false}]",,,
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,evaluator_only,1,27,0,0.008,True,False,0.008,0.008,1.0,0.0,False,0,27,0.14602379989810288,0.0,0.14602379989810288,[],0,0,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,compute_margin_25pct,1,27,,,,False,0.0,0.008,0.0,0.008,True,0,27,0.09282670012908056,0.0,0.09282670012908056,[],0,3,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,capacity_derating_20pct,1,27,0,0.004,True,False,0.004,0.008,0.5,0.004,False,0,27,0.14602379989810288,0.0,0.14602379989810288,[],0,1,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,four_scenarios,1,27,,,,False,0.0,0.008,0.0,0.008,True,0,108,0.4665941000566818,0.0,0.4665941000566818,[],0,3,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,selected_point_reference,1,27,0,0.008,True,False,0.008,0.008,1.0,0.0,False,1,27,0.14602379989810288,39.62341010000091,39.76943389989901,"[{""shift"":0,""intensity"":0.008,""safe"":true}]",,,
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,1.0,selected_partition_boundary_reference,1,27,0,0.008,True,False,0.008,0.008,1.0,0.0,False,5,27,0.14602379989810288,387.3733685409534,387.5193923408515,"[{""shift"":0,""intensity"":0.008,""safe"":true},{""shift"":0,""intensity"":0.0081751772,""safe"":false},{""shift"":0,""intensity"":0.004,""safe"":true},{""shift"":0,""intensity"":0.0083541903,""safe"":false},{""shift"":0,""intensity"":0.001,""safe"":true}]",,,
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,evaluator_only,1,27,0,0.0087240619,False,True,0.0,0.008,0.0,0.008,False,0,27,0.23519619996659458,0.0,0.23519619996659458,[],3,0,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,compute_margin_25pct,1,27,0,0.004,True,False,0.004,0.008,0.5,0.004,False,0,27,0.09063980012433603,0.0,0.09063980012433603,[],0,1,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,capacity_derating_20pct,1,27,0,0.004,True,False,0.004,0.008,0.5,0.004,False,0,27,0.23519619996659458,0.0,0.23519619996659458,[],0,1,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,four_scenarios,1,27,0,0.004,True,False,0.004,0.008,0.5,0.004,False,0,108,0.7024182000895962,0.0,0.7024182000895962,[],0,1,27
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,selected_point_reference,1,27,,,,False,0.0,0.008,0.0,0.008,True,1,27,0.23519619996659458,58.13997359998757,58.375169799954165,"[{""shift"":0,""intensity"":0.0087240619,""safe"":false}]",,,
h102-o300-d120-anchor-fast,decode,heterogeneous,link_anchor,0.9,selected_partition_boundary_reference,1,27,0,0.008,True,False,0.008,0.008,1.0,0.0,False,5,27,0.23519619996659458,233.15653310000198,233.39172929996857,"[{""shift"":0,""intensity"":0.0087240619,""safe"":false},{""shift"":0,""intensity"":0.0083541903,""safe"":false},{""shift"":0,""intensity"":0.0081751772,""safe"":false},{""shift"":0,""intensity"":0.008,""safe"":true},{""shift"":0,""intensity"":0.0095136569,""safe"":false}]",,,
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,evaluator_only,1,27,0,2.4354961715,True,False,2.4354961715,10.6237096317,0.22925101079878377,8.1882134602,False,0,27,2.39343230787199,0.0,2.39343230787199,[],0,8,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,compute_margin_25pct,1,27,,,,False,0.0,10.6237096317,0.0,10.6237096317,True,0,27,0.6189132000436075,0.0,0.6189132000436075,[],0,22,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,capacity_derating_20pct,1,27,0,1.024,True,False,1.024,10.6237096317,0.09638817658800601,9.599709631700001,False,0,27,2.39343230787199,0.0,2.39343230787199,[],0,10,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,four_scenarios,1,27,,,,False,0.0,10.6237096317,0.0,10.6237096317,True,0,108,5.3559055078658275,0.0,5.3559055078658275,[],0,22,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,selected_point_reference,1,27,0,2.4354961715,True,False,2.4354961715,10.6237096317,0.22925101079878377,8.1882134602,False,1,27,2.39343230787199,28.56266210001195,30.95609440788394,"[{""shift"":0,""intensity"":2.4354961715,""safe"":true}]",,,
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,1.0,selected_partition_boundary_reference,1,27,0,2.8963093757,True,False,2.8963093757,10.6237096317,0.2726269331625674,7.727400256000001,False,5,27,2.39343230787199,127.53137660003267,129.92480890790466,"[{""shift"":0,""intensity"":2.4354961715,""safe"":true},{""shift"":0,""intensity"":2.4888265932,""safe"":true},{""shift"":0,""intensity"":2.5433247991,""safe"":true},{""shift"":0,""intensity"":2.6559274079,""safe"":true},{""shift"":0,""intensity"":2.8963093757,""safe"":true}]",,,
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,evaluator_only,1,27,0,2.8963093757,True,False,2.8963093757,10.6237096317,0.2726269331625674,7.727400256000001,False,0,27,4.957997500023339,0.0,4.957997500023339,[],0,4,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,compute_margin_25pct,1,27,0,1.024,True,False,1.024,10.6237096317,0.09638817658800601,9.599709631700001,False,0,27,1.2409148997394368,0.0,1.2409148997394368,[],0,10,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,capacity_derating_20pct,1,27,0,2.048,True,False,2.048,10.6237096317,0.19277635317601202,8.5757096317,False,0,27,4.957997500023339,0.0,4.957997500023339,[],0,9,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,four_scenarios,1,27,0,1.024,True,False,1.024,10.6237096317,0.09638817658800601,9.599709631700001,False,0,108,12.094375999819022,0.0,12.094375999819022,[],0,10,27
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,selected_point_reference,1,27,0,2.8963093757,True,False,2.8963093757,10.6237096317,0.2726269331625674,7.727400256000001,False,1,27,4.957997500023339,26.666701299953274,31.624698799976613,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true}]",,,
h102-o300-d120-anchor-fast,prefill,heterogeneous,link_anchor,0.9,selected_partition_boundary_reference,1,27,0,10.6237096317,True,False,10.6237096317,10.6237096317,1.0,0.0,False,5,27,4.957997500023339,123.59402479999699,128.55202230002033,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true},{""shift"":0,""intensity"":4.096,""safe"":true},{""shift"":0,""intensity"":8.192,""safe"":true},{""shift"":0,""intensity"":9.7419846861,""safe"":true},{""shift"":0,""intensity"":10.6237096317,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,evaluator_only,5,46,-2,0.0083541903,True,False,0.0083541903,0.0083541903,1.0,0.0,False,0,230,0.8571464112610556,0.0,0.8571464112610556,[],1,0,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,compute_margin_25pct,5,46,,,,False,0.0,0.0083541903,0.0,0.0083541903,True,0,230,0.3564249991904944,0.0,0.3564249991904944,[],0,41,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,capacity_derating_20pct,5,46,0,0.0056568542,True,False,0.0056568542,0.0083541903,0.6771277642550231,0.0026973360999999994,False,0,230,0.8571464112610556,0.0,0.8571464112610556,[],0,26,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,four_scenarios,5,46,,,,False,0.0,0.0083541903,0.0,0.0083541903,True,0,920,2.1399611104279757,0.0,2.1399611104279757,[],0,41,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,selected_point_reference,5,46,-2,0.0083541903,True,False,0.0083541903,0.0083541903,1.0,0.0,False,1,230,0.8571464112610556,14.74571059999289,15.602857011253946,"[{""shift"":-2,""intensity"":0.0083541903,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,46,-2,0.0083541903,True,False,0.0083541903,0.0083541903,1.0,0.0,False,5,230,0.8571464112610556,71.9040308999829,72.76117731124396,"[{""shift"":-2,""intensity"":0.0083541903,""safe"":true},{""shift"":-2,""intensity"":0.0085371232,""safe"":false},{""shift"":-2,""intensity"":0.0081751772,""safe"":true},{""shift"":-2,""intensity"":0.0087240619,""safe"":false},{""shift"":-2,""intensity"":0.008,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,evaluator_only,5,46,0,0.0087240619,False,True,0.0,0.0083541903,0.0,0.0083541903,False,0,230,0.7943430998711847,0.0,0.7943430998711847,[],21,0,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,compute_margin_25pct,5,46,-2,0.0073360323,True,False,0.0073360323,0.0083541903,0.8781260704583184,0.001018158,False,0,230,0.6245974995545112,0.0,0.6245974995545112,[],0,21,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,capacity_derating_20pct,5,46,0,0.0067271713,True,False,0.0067271713,0.0083541903,0.8052451594261625,0.0016270189999999995,False,0,230,0.7943430998711847,0.0,0.7943430998711847,[],0,22,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,four_scenarios,5,46,-2,0.0073360323,True,False,0.0073360323,0.0083541903,0.8781260704583184,0.001018158,False,0,920,2.8398948986432515,0.0,2.8398948986432515,[],0,21,230
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,selected_point_reference,5,46,,,,False,0.0,0.0083541903,0.0,0.0083541903,True,1,230,0.7943430998711847,15.007406299991999,15.801749399863183,"[{""shift"":0,""intensity"":0.0087240619,""safe"":false}]",,,
h103-o500-d30-heterogeneous-slow,decode,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,46,,,,False,0.0,0.0083541903,0.0,0.0083541903,True,5,230,0.7943430998711847,72.39300339994952,73.1873464998207,"[{""shift"":0,""intensity"":0.0087240619,""safe"":false},{""shift"":0,""intensity"":0.0085371232,""safe"":false},{""shift"":0,""intensity"":0.0083541903,""safe"":false},{""shift"":0,""intensity"":0.0081751772,""safe"":false},{""shift"":0,""intensity"":0.008,""safe"":false}]",,,
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,evaluator_only,5,46,2,2.8342474382,True,False,2.8342474382,9.7419846861,0.29093121468810595,6.9077372479,False,0,230,3.9661101771052927,0.0,3.9661101771052927,[],0,57,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,compute_margin_25pct,5,46,,,,False,0.0,9.7419846861,0.0,9.7419846861,True,0,230,0.7716466002748348,0.0,0.7716466002748348,[],0,177,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,capacity_derating_20pct,5,46,0,2.048,True,False,2.048,9.7419846861,0.21022410381347806,7.6939846861,False,0,230,3.9661101771052927,0.0,3.9661101771052927,[],0,77,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,four_scenarios,5,46,,,,False,0.0,9.7419846861,0.0,9.7419846861,True,0,920,8.63131947646616,0.0,8.63131947646616,[],0,177,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,selected_point_reference,5,46,2,2.8342474382,True,False,2.8342474382,9.7419846861,0.29093121468810595,6.9077372479,False,1,230,3.9661101771052927,14.30934650002746,18.275456677132752,"[{""shift"":2,""intensity"":2.8342474382,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,1.0,selected_partition_boundary_reference,5,46,2,6.8886234338,True,False,6.8886234338,9.7419846861,0.7071067811909809,2.8533612523,False,5,230,3.9661101771052927,83.2048109160387,87.17092109314399,"[{""shift"":2,""intensity"":2.8342474382,""safe"":true},{""shift"":2,""intensity"":2.8963093757,""safe"":true},{""shift"":2,""intensity"":4.096,""safe"":true},{""shift"":2,""intensity"":5.7926187515,""safe"":true},{""shift"":2,""intensity"":6.8886234338,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,evaluator_only,5,46,0,2.8963093757,True,False,2.8963093757,9.7419846861,0.2973017787466341,6.845675310400001,False,0,230,3.6542106002452783,0.0,3.6542106002452783,[],0,47,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,compute_margin_25pct,5,46,0,1.024,True,False,1.024,9.7419846861,0.10511205190673903,8.7179846861,False,0,230,1.3631483995704912,0.0,1.3631483995704912,[],0,83,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,capacity_derating_20pct,5,46,0,2.048,True,False,2.048,9.7419846861,0.21022410381347806,7.6939846861,False,0,230,3.6542106002452783,0.0,3.6542106002452783,[],0,77,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,four_scenarios,5,46,0,1.024,True,False,1.024,9.7419846861,0.10511205190673903,8.7179846861,False,0,920,9.653555599681567,0.0,9.653555599681567,[],0,83,230
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,selected_point_reference,5,46,0,2.8963093757,True,False,2.8963093757,9.7419846861,0.2973017787466341,6.845675310400001,False,1,230,3.6542106002452783,11.623803799971938,15.278014400217216,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true}]",,,
h103-o500-d30-heterogeneous-slow,prefill,heterogeneous,primary,0.9,selected_partition_boundary_reference,5,46,0,7.1936088489,True,False,7.1936088489,9.7419846861,0.7384130729710489,2.5483758372,False,5,230,3.6542106002452783,86.0948301499011,89.74904075014638,"[{""shift"":0,""intensity"":2.8963093757,""safe"":true},{""shift"":0,""intensity"":4.096,""safe"":true},{""shift"":0,""intensity"":5.7926187515,""safe"":true},{""shift"":0,""intensity"":6.8886234338,""safe"":true},{""shift"":0,""intensity"":7.1936088489,""safe"":true}]",,,
h103-o500-d30-a100-slow,decode,a100,primary,1.0,evaluator_only,1,26,0,0.016,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.17718895798316225,0.0,0.17718895798316225,[],1,0,26
h103-o500-d30-a100-slow,decode,a100,primary,1.0,compute_margin_25pct,1,26,0,0.0113137085,True,False,0.0113137085,0.015657153,0.7225904032489177,0.0043434445,False,0,26,0.13420400000177324,0.0,0.13420400000177324,[],0,4,26
h103-o500-d30-a100-slow,decode,a100,primary,1.0,capacity_derating_20pct,1,26,0,0.0113137085,True,False,0.0113137085,0.015657153,0.7225904032489177,0.0043434445,False,0,26,0.17718895798316225,0.0,0.17718895798316225,[],0,4,26
h103-o500-d30-a100-slow,decode,a100,primary,1.0,four_scenarios,1,26,0,0.0113137085,True,False,0.0113137085,0.015657153,0.7225904032489177,0.0043434445,False,0,104,0.557316557795275,0.0,0.557316557795275,[],0,4,26
h103-o500-d30-a100-slow,decode,a100,primary,1.0,selected_point_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,1,26,0.17718895798316225,12.974580099980813,13.151769057963975,"[{""shift"":0,""intensity"":0.016,""safe"":false}]",,,
h103-o500-d30-a100-slow,decode,a100,primary,1.0,selected_partition_boundary_reference,1,26,0,0.015657153,True,False,0.015657153,0.015657153,1.0,0.0,False,5,26,0.17718895798316225,72.24108979996527,72.41827875794843,"[{""shift"":0,""intensity"":0.016,""safe"":false},{""shift"":0,""intensity"":0.015657153,""safe"":true},{""shift"":0,""intensity"":0.0163503544,""safe"":false},{""shift"":0,""intensity"":0.0153216525,""safe"":true},{""shift"":0,""intensity"":0.0167083805,""safe"":false}]",,,
h103-o500-d30-a100-slow,decode,a100,primary,0.9,evaluator_only,1,26,0,0.0174481237,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.1619418998598121,0.0,0.1619418998598121,[],4,0,26
h103-o500-d30-a100-slow,decode,a100,primary,0.9,compute_margin_25pct,1,26,0,0.0134543426,True,False,0.0134543426,0.015657153,0.8593096458851747,0.0022028103999999996,False,0,26,0.09792290005134419,0.0,0.09792290005134419,[],0,3,26
h103-o500-d30-a100-slow,decode,a100,primary,0.9,capacity_derating_20pct,1,26,0,0.0134543426,True,False,0.0134543426,0.015657153,0.8593096458851747,0.0022028103999999996,False,0,26,0.1619418998598121,0.0,0.1619418998598121,[],0,3,26
h103-o500-d30-a100-slow,decode,a100,primary,0.9,four_scenarios,1,26,0,0.0134543426,True,False,0.0134543426,0.015657153,0.8593096458851747,0.0022028103999999996,False,0,104,0.5518807997577824,0.0,0.5518807997577824,[],0,3,26
h103-o500-d30-a100-slow,decode,a100,primary,0.9,selected_point_reference,1,26,,,,False,0.0,0.015657153,0.0,0.015657153,True,1,26,0.1619418998598121,15.434194599976763,15.596136499836575,"[{""shift"":0,""intensity"":0.0174481237,""safe"":false}]",,,
h103-o500-d30-a100-slow,decode,a100,primary,0.9,selected_partition_boundary_reference,1,26,0,0.015657153,True,False,0.015657153,0.015657153,1.0,0.0,False,5,26,0.1619418998598121,72.49965349992272,72.66159539978253,"[{""shift"":0,""intensity"":0.0174481237,""safe"":false},{""shift"":0,""intensity"":0.0167083805,""safe"":false},{""shift"":0,""intensity"":0.0163503544,""safe"":false},{""shift"":0,""intensity"":0.016,""safe"":false},{""shift"":0,""intensity"":0.015657153,""safe"":true}]",,,
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,evaluator_only,1,26,0,0.0442851162,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.21278743393486366,0.0,0.21278743393486366,[],11,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,compute_margin_25pct,1,26,0,0.0113137085,True,False,0.0113137085,0.015657153,0.7225904032489177,0.0043434445,False,0,26,0.11151809990406036,0.0,0.11151809990406036,[],0,4,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,capacity_derating_20pct,1,26,0,0.032,False,True,0.0,0.015657153,0.0,0.015657153,False,0,26,0.21278743393486366,0.0,0.21278743393486366,[],7,0,26
h103-o500-d30-a100-slow,relaxed_decode,a100,primary,1.0,four_scenarios,1,26,0,0.0113137085,True,False,0.0113137085,0.015657153,0.7225904032489177,0.0043434445,False,0,104,0.7384623339748941,0.0,0.7384623339748941,[],0,4,26
